Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
4919;2624;69;0;0;0;0;.00nan;0;0
4919;2967;83;58;41;6;35;.854;3600000;0
4921;2505;76;0;0;0;0;.00nan;0;0
4921;2777;80;74;25;2;23;.920;3600000;0
4921;2864;76;67;37;5;32;.865;3600000;0
4921;2962;80;0;0;0;0;.00nan;0;0
4923;2655;74;44;22;4;18;.818;3600000;0
4923;2708;74;0;0;0;0;.00nan;0;0
4923;4930;72;0;0;0;0;.00nan;0;0
4923;4962;72;91;31;1;30;.968;3600000;0
4925;2510;69;0;0;0;0;.00nan;0;0
4925;2624;69;39;18;4;14;.778;3600000;0
4925;2760;82;62;42;6;36;.857;3600000;0
4925;2771;82;0;0;0;0;.00nan;0;0
4927;2532;66;0;0;0;0;.00nan;0;0
4927;2710;66;55;30;5;25;.833;3631150;0
4927;2777;80;70;34;4;30;.882;3631150;0
4927;2962;80;0;0;0;0;.00nan;0;0
4929;2476;67;0;0;0;0;.00nan;0;0
4929;2616;83;51;30;5;25;.833;3600000;0
4929;2818;67;66;45;6;39;.867;3600000;0
4929;2967;83;0;0;0;0;.00nan;0;0
4931;2516;71;0;0;0;0;.00nan;0;0
4931;2593;81;95;29;1;28;.966;3600000;0
4931;2600;81;0;0;0;0;.00nan;0;0
4931;2968;71;75;38;4;34;.895;3600000;0
4933;2598;73;57;28;4;24;.857;3600000;0
4933;2741;73;0;0;0;0;.00nan;0;0
4933;3187;84;0;0;0;0;.00nan;0;0
4933;3348;84;84;24;1;23;.958;3600000;0
4935;2541;65;53;26;4;22;.846;3600000;0
4935;2812;65;0;0;0;0;.00nan;0;0
4935;2883;78;0;0;0;0;.00nan;0;0
4935;2960;78;88;39;3;36;.923;3600000;0
4937;2522;77;0;0;0;0;.00nan;0;0
4937;2672;79;0;0;0;0;.00nan;0;0
4937;2752;77;55;26;4;22;.846;3759550;0
4937;2758;79;51;31;5;26;.839;3759550;0
4939;2505;76;0;0;0;0;.00nan;0;0
4939;2864;76;100;35;1;34;.971;3600000;0
4939;3013;85;0;0;0;0;.00nan;0;0
4939;3173;85;66;28;3;25;.893;3534150;0
4941;2531;68;0;0;0;0;.00nan;0;0
4941;2692;68;49;36;6;30;.833;3517100;0
4941;4931;70;68;33;4;29;.879;3600000;0
4941;5140;70;0;0;0;0;.00nan;0;0
4943;2773;75;54;38;6;32;.842;3600000;0
4943;2794;64;0;0;0;0;.00nan;0;0
4943;2922;64;100;41;2;39;.951;3600000;0
4943;5171;75;0;0;0;0;.00nan;0;0
4945;2476;67;65;31;4;27;.871;3600000;0
4945;2655;74;0;0;0;0;.00nan;0;0
4945;2708;74;75;44;5;39;.886;3546950;0
4945;2818;67;0;0;0;0;.00nan;0;0
4947;2760;82;0;0;0;0;.00nan;0;0
4947;2771;82;74;38;4;34;.895;3587950;0
4947;4930;72;74;23;2;21;.913;3600000;0
4947;4962;72;0;0;0;0;.00nan;0;0
4949;2541;65;0;0;0;0;.00nan;0;0
4949;2812;65;60;17;2;15;.882;3600000;0
4949;3187;84;23;27;7;20;.741;3600000;0
4949;3348;84;0;0;0;0;.00nan;0;0
4951;2773;75;0;0;0;0;.00nan;0;0
4951;3013;85;95;37;2;35;.946;3600000;0
4951;3173;85;0;0;0;0;.00nan;0;0
4951;5171;75;62;31;4;27;.871;3522750;0
4953;2531;68;63;25;3;22;.880;3600000;0
4953;2672;79;44;22;4;18;.818;3600000;0
4953;2692;68;0;0;0;0;.00nan;0;0
4953;2758;79;0;0;0;0;.00nan;0;0
4955;2593;81;0;0;0;0;.00nan;0;0
4955;2600;81;96;32;1;31;.969;3676400;0
4955;2883;78;94;40;2;38;.950;3676400;0
4955;2960;78;0;0;0;0;.00nan;0;0
4957;2777;80;0;0;0;0;.00nan;0;0
4957;2794;64;86;36;3;33;.917;3600000;0
4957;2922;64;0;0;0;0;.00nan;0;0
4957;2962;80;81;41;4;37;.902;3565150;0
4959;2510;69;26;24;6;18;.750;2637350;0
4959;2624;69;55;4;0;4;1.000;962650;0
4959;4931;70;0;0;0;0;.00nan;0;0
4959;5140;70;92;18;0;18;1.000;3600000;0
4961;2522;77;68;28;3;25;.893;3600000;0
4961;2532;66;38;22;5;17;.773;3529650;0
4961;2710;66;0;0;0;0;.00nan;0;0
4961;2752;77;0;0;0;0;.00nan;0;0
4963;2516;71;70;28;3;25;.893;3749350;0
4963;2598;73;0;0;0;0;.00nan;0;0
4963;2741;73;94;53;4;49;.925;3749350;0
4963;2968;71;0;0;0;0;.00nan;0;0
4965;2505;76;84;44;4;40;.909;3573200;0
4965;2616;83;0;0;0;0;.00nan;0;0
4965;2864;76;0;0;0;0;.00nan;0;0
4965;2967;83;94;36;2;34;.944;3600000;0
4967;2510;69;63;30;4;26;.867;3600000;0
4967;2616;83;100;44;1;43;.977;3600000;0
4967;2624;69;0;0;0;0;.00nan;0;0
4967;2967;83;0;0;0;0;.00nan;0;0
4969;2505;76;0;0;0;0;.00nan;0;0
4969;2531;68;0;0;0;0;.00nan;0;0
4969;2692;68;92;34;2;32;.941;3600000;0
4969;2864;76;65;31;4;27;.871;3525750;0
4971;2655;74;35;29;6;23;.793;2397750;0
4971;2708;74;52;8;1;7;.875;1202250;0
4971;2777;80;90;28;1;27;.964;3600000;0
4971;2962;80;0;0;0;0;.00nan;0;0
4973;2760;82;53;37;6;31;.838;2764500;0
4973;2771;82;41;2;1;1;.500;835500;0
4973;3013;85;65;19;2;17;.895;3600000;0
4973;3173;85;0;0;0;0;.00nan;0;0
4975;2522;77;0;0;0;0;.00nan;0;0
4975;2752;77;83;34;3;31;.912;3600000;0
4975;2883;78;0;0;0;0;.00nan;0;0
4975;2960;78;56;28;4;24;.857;3593250;0
4977;2593;81;42;26;5;21;.808;3600000;0
4977;2600;81;0;0;0;0;.00nan;0;0
4977;2672;79;0;0;0;0;.00nan;0;0
4977;2758;79;84;30;2;28;.933;3600000;0
4979;2794;64;59;6;0;6;1.000;1342150;0
4979;2922;64;14;17;6;11;.647;2257850;0
4979;4930;72;0;0;0;0;.00nan;0;0
4979;4962;72;48;16;3;13;.813;3600000;0
4981;2532;66;0;0;0;0;.00nan;0;0
4981;2710;66;94;18;0;18;1.000;3600000;0
4981;2773;75;69;29;3;26;.897;3600000;0
4981;5171;75;0;0;0;0;.00nan;0;0
4983;2476;67;34;4;2;2;.500;1241350;0
4983;2818;67;23;16;5;11;.688;2358650;0
4983;3187;84;0;0;0;0;.00nan;0;0
4983;3348;84;86;34;3;31;.912;3600000;0
4985;2541;65;93;36;2;34;.944;3600000;0
4985;2598;73;83;40;4;36;.900;3541450;0
4985;2741;73;0;0;0;0;.00nan;0;0
4985;2812;65;0;0;0;0;.00nan;0;0
4987;2516;71;0;0;0;0;.00nan;0;0
4987;2968;71;78;30;3;27;.900;3600000;0
4987;4931;70;0;0;0;0;.00nan;0;0
4987;5140;70;61;29;4;25;.862;3600000;0
4989;2505;76;59;30;4;26;.867;3510700;0
4989;2598;73;0;0;0;0;.00nan;0;0
4989;2741;73;100;42;2;40;.952;3600000;0
4989;2864;76;0;0;0;0;.00nan;0;0
4991;2777;80;0;0;0;0;.00nan;0;0
4991;2794;64;0;0;0;0;.00nan;0;0
4991;2922;64;100;28;0;28;1.000;3600000;0
4991;2962;80;55;34;5;29;.853;3600000;0
4993;2773;75;0;0;0;0;.00nan;0;0
4993;4930;72;54;26;4;22;.846;3542350;0
4993;4962;72;0;0;0;0;.00nan;0;0
4993;5171;75;84;31;2;29;.935;3600000;0
4995;2593;81;0;0;0;0;.00nan;0;0
4995;2600;81;91;29;1;28;.966;3600000;0
4995;4931;70;48;30;5;25;.833;3600000;0
4995;5140;70;0;0;0;0;.00nan;0;0
4997;2522;77;75;45;5;40;.889;3600000;0
4997;2532;66;100;23;0;23;1.000;3600000;0
4997;2710;66;0;0;0;0;.00nan;0;0
4997;2752;77;0;0;0;0;.00nan;0;0
4999;2476;67;49;30;5;25;.833;3600000;0
4999;2818;67;0;0;0;0;.00nan;0;0
4999;3013;85;0;0;0;0;.00nan;0;0
4999;3173;85;74;25;2;23;.920;3600000;0
5001;2616;83;0;0;0;0;.00nan;0;0
5001;2672;79;62;30;4;26;.867;3600000;0
5001;2758;79;0;0;0;0;.00nan;0;0
5001;2967;83;99;33;1;32;.970;3600000;0
5003;2510;69;61;7;0;7;1.000;1188300;0
5003;2516;71;67;31;4;27;.871;3600000;0
5003;2624;69;23;21;6;15;.714;2375200;0
5003;2968;71;0;0;0;0;.00nan;0;0
5005;2531;68;17;7;4;3;.429;1010950;0
5005;2655;74;0;0;0;0;.00nan;0;0
5005;2692;68;66;10;0;10;1.000;2589050;0
5005;2708;74;100;29;0;29;1.000;3600000;0
5007;2760;82;0;0;0;0;.00nan;0;0
5007;2771;82;64;33;4;29;.879;3600000;0
5007;3187;84;99;31;1;30;.968;3600000;0
5007;3348;84;0;0;0;0;.00nan;0;0
5009;2541;65;0;0;0;0;.00nan;0;0
5009;2812;65;91;40;3;37;.925;3600000;0
5009;2883;78;56;46;7;39;.848;3600000;0
5009;2960;78;0;0;0;0;.00nan;0;0
5011;2532;66;55;28;4;24;.857;2690150;0
5011;2710;66;30;14;4;10;.714;909850;0
5011;2777;80;59;22;3;19;.864;3600000;0
5011;2962;80;0;0;0;0;.00nan;0;0
5013;2598;73;88;31;2;29;.935;3600000;0
5013;2672;79;0;0;0;0;.00nan;0;0
5013;2741;73;0;0;0;0;.00nan;0;0
5013;2758;79;76;39;4;35;.897;3600000;0
5015;2522;77;0;0;0;0;.00nan;0;0
5015;2531;68;0;0;0;0;.00nan;0;0
5015;2692;68;91;17;0;17;1.000;3600000;0
5015;2752;77;73;33;4;29;.879;3600000;0
5017;2794;64;0;0;0;0;.00nan;0;0
5017;2922;64;79;39;4;35;.897;3600000;0
5017;4931;70;84;35;3;32;.914;3600000;0
5017;5140;70;0;0;0;0;.00nan;0;0
5019;2516;71;0;0;0;0;.00nan;0;0
5019;2760;82;70;28;3;25;.893;3568050;0
5019;2771;82;0;0;0;0;.00nan;0;0
5019;2968;71;100;33;1;32;.970;3600000;0
5021;2510;69;0;0;0;0;.00nan;0;0
5021;2541;65;35;35;7;28;.800;3600000;0
5021;2812;65;0;0;0;0;.00nan;0;0
5021;2845;69;88;33;2;31;.939;3600000;0
5023;2505;76;48;0;0;0;.00nan;318450;0
5023;2773;75;71;23;2;21;.913;3600000;0
5023;2864;76;26;30;7;23;.767;3281550;0
5023;5171;75;0;0;0;0;.00nan;0;0
5025;2593;81;57;41;6;35;.854;3563550;0
5025;2600;81;0;0;0;0;.00nan;0;0
5025;2616;83;71;40;5;35;.875;3600000;0
5025;2967;83;0;0;0;0;.00nan;0;0
5027;2476;67;0;0;0;0;.00nan;0;0
5027;2818;67;72;49;6;43;.878;3600000;0
5027;3013;85;57;27;4;23;.852;3600000;0
5027;3173;85;0;0;0;0;.00nan;0;0
5029;2883;78;0;0;0;0;.00nan;0;0
5029;2960;78;50;25;4;21;.840;3900000;0
5029;3187;84;0;0;0;0;.00nan;0;0
5029;3348;84;94;46;4;42;.913;3900000;0
5031;2655;74;0;0;0;0;.00nan;0;0
5031;2708;74;73;28;3;25;.893;3600000;0
5031;4930;72;0;0;0;0;.00nan;0;0
5031;4962;72;51;21;4;17;.810;3561100;0
5033;2541;65;0;0;0;0;.00nan;0;0
5033;2812;65;45;34;6;28;.824;3547500;0
5033;4931;70;0;0;0;0;.00nan;0;0
5033;5140;70;76;41;5;36;.878;3600000;0
5035;2672;79;97;20;0;20;1.000;3600000;0
5035;2758;79;0;0;0;0;.00nan;0;0
5035;2760;82;0;0;0;0;.00nan;0;0
5035;2771;82;75;33;3;30;.909;3600000;0
5037;2510;69;79;26;2;24;.923;3600000;0
5037;2655;74;56;20;3;17;.850;3583550;0
5037;2708;74;0;0;0;0;.00nan;0;0
5037;2845;69;0;0;0;0;.00nan;0;0
5039;2883;78;26;12;4;8;.667;1089900;0
5039;2960;78;55;10;1;9;.900;2510100;0
5039;3187;84;100;38;2;36;.947;3600000;0
5039;3348;84;0;0;0;0;.00nan;0;0
5041;2516;71;72;34;4;30;.882;3900000;0
5041;2968;71;0;0;0;0;.00nan;0;0
5041;4930;72;87;46;4;42;.913;3900000;0
5041;4962;72;0;0;0;0;.00nan;0;0
5043;2773;75;34;22;5;17;.773;3549100;0
5043;2794;64;91;45;3;42;.933;3600000;0
5043;2922;64;0;0;0;0;.00nan;0;0
5043;5171;75;0;0;0;0;.00nan;0;0
5045;2650;73;0;0;0;0;.00nan;0;0
5045;2741;73;63;42;6;36;.857;3600000;0
5045;2777;80;0;0;0;0;.00nan;0;0
5045;2962;80;56;20;3;17;.850;3600000;0
5047;2505;76;89;34;2;32;.941;3562350;0
5047;2531;68;0;0;0;0;.00nan;0;0
5047;2692;68;92;29;1;28;.966;3600000;0
5047;2864;76;0;0;0;0;.00nan;0;0
5049;2532;66;0;0;0;0;.00nan;0;0
5049;2710;66;31;24;6;18;.750;3600000;0
5049;3013;85;0;0;0;0;.00nan;0;0
5049;3173;85;100;25;0;25;1.000;3600000;0
5051;2476;67;68;21;2;19;.905;3600000;0
5051;2522;77;88;45;4;41;.911;3557800;0
5051;2752;77;0;0;0;0;.00nan;0;0
5051;2818;67;0;0;0;0;.00nan;0;0
5053;2593;81;0;0;0;0;.00nan;0;0
5053;2600;81;100;36;1;35;.972;3600000;0
5053;2616;83;0;0;0;0;.00nan;0;0
5053;2967;83;50;31;5;26;.839;3600000;0
3892;3537;122;0;0;0;0;.00nan;0;0
3892;3737;122;86;37;3;34;.919;3600000;0
3892;3754;117;77;40;4;36;.900;3548650;0
3892;3913;117;0;0;0;0;.00nan;0;0
3893;3546;121;0;0;0;0;.00nan;0;0
3893;3558;119;49;36;6;30;.833;3600000;0
3893;3716;119;0;0;0;0;.00nan;0;0
3893;3870;121;91;28;1;27;.964;3600000;0
3894;3692;118;0;0;0;0;.00nan;0;0
3894;3801;120;50;37;6;31;.838;3600000;0
3894;3898;118;75;32;3;29;.906;3600000;0
3894;4903;120;0;0;0;0;.00nan;0;0
3895;3602;113;0;0;0;0;.00nan;0;0
3895;3633;114;100;46;2;44;.957;3620450;0
3895;3882;113;64;24;3;21;.875;3620450;0
3895;3901;114;0;0;0;0;.00nan;0;0
3896;3514;123;100;41;2;39;.951;3600000;0
3896;3635;109;50;25;4;21;.840;3512550;0
3896;3676;123;0;0;0;0;.00nan;0;0
3896;5322;109;0;0;0;0;.00nan;0;0
3897;3513;108;74;31;3;28;.903;3900000;0
3897;3548;110;86;39;3;36;.923;3900000;0
3897;3596;108;0;0;0;0;.00nan;0;0
3897;3663;110;0;0;0;0;.00nan;0;0
3898;3512;116;83;24;1;23;.958;3600000;0
3898;3589;111;85;34;3;31;.912;3561550;0
3898;3613;116;0;0;0;0;.00nan;0;0
3898;3857;111;0;0;0;0;.00nan;0;0
3899;3580;112;50;18;3;15;.833;3548250;0
3899;3589;111;100;35;1;34;.971;3600000;0
3899;3712;112;0;0;0;0;.00nan;0;0
3899;3857;111;0;0;0;0;.00nan;0;0
3900;3530;107;0;0;0;0;.00nan;0;0
3900;3751;106;93;27;1;26;.963;3600000;0
3900;3906;106;0;0;0;0;.00nan;0;0
3900;3909;107;44;34;6;28;.824;3600000;0
3901;3548;110;54;33;5;28;.848;3600000;0
3901;3663;110;0;0;0;0;.00nan;0;0
3901;3887;115;91;28;1;27;.964;3600000;0
3901;3907;115;0;0;0;0;.00nan;0;0
3902;3546;121;68;34;4;30;.882;3556700;0
3902;3558;119;95;40;2;38;.950;3600000;0
3902;3716;119;0;0;0;0;.00nan;0;0
3902;3870;121;0;0;0;0;.00nan;0;0
3903;3692;118;79;27;2;25;.926;3632300;0
3903;3801;120;100;34;1;33;.971;3632300;0
3903;3898;118;0;0;0;0;.00nan;0;0
3903;4903;120;0;0;0;0;.00nan;0;0
3904;3537;122;89;32;2;30;.938;3600000;0
3904;3737;122;0;0;0;0;.00nan;0;0
3904;3754;117;85;37;3;34;.919;3554550;0
3904;3913;117;0;0;0;0;.00nan;0;0
3905;3580;112;93;40;3;37;.925;3740550;0
3905;3633;114;81;31;2;29;.935;3740550;0
3905;3712;112;0;0;0;0;.00nan;0;0
3905;3901;114;0;0;0;0;.00nan;0;0
3906;3513;108;79;47;5;42;.894;3600000;0
3906;3596;108;0;0;0;0;.00nan;0;0
3906;3887;115;0;0;0;0;.00nan;0;0
3906;3907;115;83;30;2;28;.933;3600000;0
3907;3530;107;51;18;3;15;.833;3600000;0
3907;3751;106;73;48;6;42;.875;3600000;0
3907;3906;106;0;0;0;0;.00nan;0;0
3907;3909;107;0;0;0;0;.00nan;0;0
3908;3512;116;0;0;0;0;.00nan;0;0
3908;3514;123;76;26;2;24;.923;3600000;0
3908;3613;116;32;39;8;31;.795;3600000;0
3908;3676;123;0;0;0;0;.00nan;0;0
3909;3602;113;46;11;2;9;.818;1095850;0
3909;3635;109;72;29;3;26;.897;3600000;0
3909;3882;113;52;38;6;32;.842;2504150;0
3909;5322;109;0;0;0;0;.00nan;0;0
3910;3546;121;0;0;0;0;.00nan;0;0
3910;3754;117;39;31;6;25;.806;2789100;0
3910;3870;121;88;27;1;26;.963;3600000;0
3910;3913;117;52;8;1;7;.875;810900;0
3911;3558;119;100;39;1;38;.974;3600000;0
3911;3692;118;28;24;6;18;.750;3600000;0
3911;3716;119;0;0;0;0;.00nan;0;0
3911;3898;118;0;0;0;0;.00nan;0;0
3912;3589;111;100;31;0;31;1.000;3600000;0
3912;3633;114;0;0;0;0;.00nan;0;0
3912;3857;111;0;0;0;0;.00nan;0;0
3912;3901;114;60;33;5;28;.848;3600000;0
3913;3514;123;63;32;4;28;.875;3600000;0
3913;3530;107;0;0;0;0;.00nan;0;0
3913;3676;123;0;0;0;0;.00nan;0;0
3913;3909;107;99;33;1;32;.970;3600000;0
3914;3751;106;0;0;0;0;.00nan;0;0
3914;3887;115;0;0;0;0;.00nan;0;0
3914;3906;106;86;39;3;36;.923;3737250;0
3914;3907;115;70;34;4;30;.882;3737250;0
3915;3512;116;86;39;3;36;.923;3575800;0
3915;3602;113;0;0;0;0;.00nan;0;0
3915;3613;116;0;0;0;0;.00nan;0;0
3915;3882;113;82;24;1;23;.958;3600000;0
3916;3548;110;0;0;0;0;.00nan;0;0
3916;3635;109;43;33;6;27;.818;3600000;0
3916;3663;110;100;40;2;38;.950;3600000;0
3916;5322;109;0;0;0;0;.00nan;0;0
3917;3513;108;0;0;0;0;.00nan;0;0
3917;3580;112;0;0;0;0;.00nan;0;0
3917;3596;108;84;31;2;29;.935;3600000;0
3917;3712;112;38;21;5;16;.762;3600000;0
3918;3589;111;100;42;1;41;.976;3600000;0
3918;3633;114;81;27;2;25;.926;3573200;0
3918;3857;111;0;0;0;0;.00nan;0;0
3918;3901;114;0;0;0;0;.00nan;0;0
3919;3514;123;0;0;0;0;.00nan;0;0
3919;3676;123;100;29;0;29;1.000;3600000;0
3919;3751;106;82;24;1;23;.958;3600000;0
3919;3906;106;0;0;0;0;.00nan;0;0
3920;3558;119;0;0;0;0;.00nan;0;0
3920;3716;119;67;15;1;14;.933;3600000;0
3920;3801;120;72;43;5;38;.884;3600000;0
3920;4903;120;0;0;0;0;.00nan;0;0
3921;3537;122;88;31;2;29;.935;3600000;0
3921;3692;118;69;35;4;31;.886;3558150;0
3921;3737;122;0;0;0;0;.00nan;0;0
3921;3898;118;0;0;0;0;.00nan;0;0
3922;3546;121;68;21;2;19;.905;3600000;0
3922;3754;117;77;16;0;16;1.000;1311400;0
3922;3870;121;0;0;0;0;.00nan;0;0
3922;3913;117;67;34;4;30;.882;2273700;0
3923;3530;107;68;35;4;31;.886;3546950;0
3923;3887;115;72;30;3;27;.900;3600000;0
3923;3907;115;0;0;0;0;.00nan;0;0
3923;3909;107;0;0;0;0;.00nan;0;0
3924;3537;122;89;54;5;49;.907;3828700;0
3924;3737;122;0;0;0;0;.00nan;0;0
3924;3801;120;0;0;0;0;.00nan;0;0
3924;4903;120;39;29;6;23;.793;3799100;0
3925;3548;110;87;40;3;37;.925;3706900;0
3925;3635;109;77;38;4;34;.895;3706900;0
3925;3663;110;0;0;0;0;.00nan;0;0
3925;5322;109;0;0;0;0;.00nan;0;0
3926;3512;116;0;0;0;0;.00nan;0;0
3926;3580;112;97;31;2;29;.935;3900000;0
3926;3613;116;86;34;2;32;.941;3900000;0
3926;3712;112;0;0;0;0;.00nan;0;0
3927;3513;108;99;39;2;37;.949;3600000;0
3927;3596;108;0;0;0;0;.00nan;0;0
3927;3602;113;71;37;4;33;.892;3579050;0
3927;3882;113;0;0;0;0;.00nan;0;0
3928;3537;122;63;25;3;22;.880;3113200;0
3928;3692;118;72;24;2;22;.917;3600000;0
3928;3737;122;30;8;3;5;.625;486800;0
3928;3898;118;0;0;0;0;.00nan;0;0
3929;3546;121;0;0;0;0;.00nan;0;0
3929;3801;120;72;30;3;27;.900;3600000;0
3929;3870;121;62;38;5;33;.868;3565900;0
3929;4903;120;0;0;0;0;.00nan;0;0
3930;3513;108;34;40;8;32;.800;3600000;0
3930;3596;108;0;0;0;0;.00nan;0;0
3930;3633;114;77;21;1;20;.952;3600000;0
3930;3901;114;0;0;0;0;.00nan;0;0
3931;3530;107;53;9;1;8;.889;1119400;0
3931;3635;109;66;38;5;33;.868;3600000;0
3931;3909;107;57;41;6;35;.854;2461650;0
3931;5322;109;0;0;0;0;.00nan;0;0
3932;3512;116;0;0;0;0;.00nan;0;0
3932;3589;111;0;0;0;0;.00nan;0;0
3932;3613;116;72;24;2;22;.917;3600000;0
3932;3857;111;54;37;6;31;.838;3600000;0
3933;3558;119;100;36;1;35;.972;3600000;0
3933;3602;113;0;0;0;0;.00nan;0;0
3933;3716;119;0;0;0;0;.00nan;0;0
3933;3882;113;80;35;3;32;.914;3515100;0
3934;3514;123;0;0;0;0;.00nan;0;0
3934;3530;107;98;48;3;45;.938;3600000;0
3934;3676;123;100;29;0;29;1.000;3600000;0
3934;3909;107;0;0;0;0;.00nan;0;0
3935;3537;122;72;31;3;28;.903;3730950;0
3935;3737;122;0;0;0;0;.00nan;0;0
3935;3754;117;85;50;4;46;.920;3730950;0
3935;3913;117;0;0;0;0;.00nan;0;0
3936;3513;108;0;0;0;0;.00nan;0;0
3936;3546;121;0;0;0;0;.00nan;0;0
3936;3596;108;73;24;2;22;.917;3600000;0
3936;3870;121;83;36;3;33;.917;3535300;0
3937;3602;113;84;36;3;33;.917;3694150;0
3937;3801;120;82;40;4;36;.900;3694150;0
3937;3882;113;0;0;0;0;.00nan;0;0
3937;4903;120;0;0;0;0;.00nan;0;0
3938;3580;112;57;34;5;29;.853;3600000;0
3938;3712;112;0;0;0;0;.00nan;0;0
3938;3751;106;0;0;0;0;.00nan;0;0
3938;3906;106;86;31;2;29;.935;3600000;0
3939;3589;111;58;26;4;22;.846;3600000;0
3939;3692;118;0;0;0;0;.00nan;0;0
3939;3857;111;0;0;0;0;.00nan;0;0
3939;3898;118;56;40;6;34;.850;3535750;0
3940;3548;110;0;0;0;0;.00nan;0;0
3940;3633;114;0;0;0;0;.00nan;0;0
3940;3663;110;66;25;3;22;.880;3785700;0
3940;3901;114;86;33;2;31;.939;3785700;0
3941;3512;116;27;24;6;18;.750;3005550;0
3941;3613;116;58;5;0;5;1.000;557200;0
3941;3887;115;0;0;0;0;.00nan;0;0
3941;3907;115;72;42;5;37;.881;3600000;0
3942;3514;123;74;50;6;44;.880;3341850;0
3942;3635;109;54;8;1;7;.875;1465650;0
3942;3676;123;56;4;0;4;1.000;226750;0
3942;5322;109;47;22;4;18;.818;2134350;0
3943;3580;112;0;0;0;0;.00nan;0;0
3943;3712;112;78;31;3;28;.903;3600000;0
3943;3751;106;53;26;4;22;.846;3592450;0
3943;3906;106;0;0;0;0;.00nan;0;0
3944;3512;116;0;0;0;0;.00nan;0;0
3944;3613;116;95;30;1;29;.967;3600000;0
3944;3692;118;67;28;3;25;.893;3527650;0
3944;3898;118;0;0;0;0;.00nan;0;0
3945;3530;107;0;0;0;0;.00nan;0;0
3945;3887;115;86;45;4;41;.911;3652050;0
3945;3907;115;0;0;0;0;.00nan;0;0
3945;3909;107;84;37;3;34;.919;3652050;0
3946;3513;108;74;25;2;23;.920;3600000;0
3946;3596;108;0;0;0;0;.00nan;0;0
3946;3801;120;0;0;0;0;.00nan;0;0
3946;4903;120;64;39;5;34;.872;3600000;0
3947;3558;119;89;16;0;16;1.000;3600000;0
3947;3716;119;0;0;0;0;.00nan;0;0
3947;3754;117;52;14;2;12;.857;1708650;0
3947;3913;117;28;25;6;19;.760;1891350;0
3948;3537;122;57;34;4;30;.882;3600000;0
3948;3633;114;66;23;1;22;.957;3600000;0
3948;3737;122;0;0;0;0;.00nan;0;0
3948;3901;114;0;0;0;0;.00nan;0;0
3949;3546;121;88;39;3;36;.923;3580000;0
3949;3602;113;0;0;0;0;.00nan;0;0
3949;3870;121;0;0;0;0;.00nan;0;0
3949;3882;113;51;16;2;14;.875;3600000;0
3950;3589;111;0;0;0;0;.00nan;0;0
3950;3635;109;68;28;2;26;.929;3900000;0
3950;3857;111;83;28;2;26;.929;3900000;0
3950;5322;109;0;0;0;0;.00nan;0;0
3951;3514;123;0;0;0;0;.00nan;0;0
3951;3548;110;62;31;3;28;.903;3562000;0
3951;3663;110;0;0;0;0;.00nan;0;0
3951;3676;123;69;20;2;18;.900;3600000;0
3952;3513;108;0;0;0;0;.00nan;0;0
3952;3558;119;79;27;1;26;.963;3600000;0
3952;3596;108;24;23;5;18;.783;3600000;0
3952;3716;119;0;0;0;0;.00nan;0;0
3953;3633;114;0;0;0;0;.00nan;0;0
3953;3692;118;82;30;2;28;.933;3700000;0
3953;3898;118;0;0;0;0;.00nan;0;0
3953;3901;114;73;32;3;29;.906;3700000;0
3954;3589;111;51;32;5;27;.844;3533000;0
3954;3635;109;0;0;0;0;.00nan;0;0
3954;3857;111;0;0;0;0;.00nan;0;0
3954;5322;109;62;25;3;22;.880;3600000;0
3955;3530;107;63;47;5;42;.894;3600000;0
3955;3751;106;0;0;0;0;.00nan;0;0
3955;3906;106;55;27;4;23;.852;3600000;0
3955;3909;107;0;0;0;0;.00nan;0;0
3956;3548;110;0;0;0;0;.00nan;0;0
3956;3663;110;75;48;6;42;.875;3600000;0
3956;3887;115;0;0;0;0;.00nan;0;0
3956;3907;115;65;23;3;20;.870;3600000;0
3957;3514;123;58;24;3;21;.875;3600000;0
3957;3558;119;47;34;5;29;.853;3539000;0
3957;3676;123;0;0;0;0;.00nan;0;0
3957;3716;119;0;0;0;0;.00nan;0;0
3958;3589;111;80;31;2;29;.935;3600000;0
3958;3801;120;59;29;3;26;.897;3554000;0
3958;3857;111;0;0;0;0;.00nan;0;0
3958;4903;120;0;0;0;0;.00nan;0;0
3959;3546;121;33;4;2;2;.500;862000;0
3959;3635;109;76;28;2;26;.929;3600000;0
3959;3870;121;42;28;6;22;.786;2738000;0
3959;5322;109;0;0;0;0;.00nan;0;0
3960;3513;108;58;27;3;24;.889;3560000;0
3960;3754;117;77;33;2;31;.939;3600000;0
3960;3906;108;0;0;0;0;.00nan;0;0
3960;3913;117;0;0;0;0;.00nan;0;0
3961;3548;110;49;28;4;24;.857;3595000;0
3961;3580;112;75;28;2;26;.929;3600000;0
3961;3663;110;0;0;0;0;.00nan;0;0
3961;3712;112;0;0;0;0;.00nan;0;0
3962;3514;123;0;0;0;0;.00nan;0;0
3962;3676;123;46;29;4;25;.862;3600000;0
3962;3692;118;0;0;0;0;.00nan;0;0
3962;3898;118;91;27;1;26;.963;3600000;0
3963;3537;122;0;0;0;0;.00nan;0;0
3963;3633;114;53;22;3;19;.864;3698000;0
3963;3737;122;83;48;4;44;.917;3734000;0
