Game Id;Date Year;Date Month;Date Day;Arena;Attendance;Team Home;Team Away;Score Home;Score Away;Score Home P1;Score Home P2;Score Home P3;Score Home OT;Score Home SO;Score Away P1;Score Away P2;Score Away P3;Score Away OT;Score Away SO;Star 1;Star 2;Star 3;Shots Home;Shots Away;PIM Home;PIM Away;Hits Home;Hits Away;GA Home;GA Away;TA Home;TA Away;FOW Home;FOW Away;SOG Home P1;SOG Home P2;SOG Home P3;SOG Home OT;SOG Away P1;SOG Away P2;SOG Away P3;SOG Away OT;PPG Home;PPO Home;PPG Away;PPO Away;Type;SQ0 Home;SQ1 Home;SQ2 Home;SQ3 Home;SQ4 Home;SQ0 Away;SQ1 Away;SQ2 Away;SQ3 Away;SQ4 Away
5184;2024;10;4;SAP Center;17562;20;10;7;1;4;3;0;0;0;0;0;1;0;0;1075;1852;901;35;31;0;6;29;16;5;5;7;11;17;17;8;12;3;0;7;6;6;0;1;3;0;0;Regular Season;5;11;10;5;4;6;6;8;7;4
5240;2024;10;5;Rogers Arena;18910;12;20;4;3;1;1;2;0;0;1;1;1;0;0;233;699;346;54;41;4;10;23;21;8;9;10;7;18;28;13;6;19;0;12;8;9;0;2;5;0;2;Regular Season;8;19;11;13;3;3;10;12;7;9
5237;2024;10;5;PNC Arena;19016;18;0;0;3;0;0;0;0;0;1;0;2;0;0;748;98;253;33;60;6;4;9;18;7;12;9;12;22;26;6;8;6;0;10;20;15;0;0;2;0;3;Regular Season;5;14;10;1;3;7;23;17;6;7
5212;2024;10;5;Scotiabank Arena;19723;1;21;7;3;3;2;2;0;0;1;2;0;0;0;88;430;1083;44;55;16;18;34;23;7;9;7;13;24;26;12;11;9;0;13;14;6;0;4;9;2;8;Regular Season;7;22;5;6;4;10;18;13;12;2
5192;2024;10;5;Ball Arena;17503;19;17;6;3;1;5;0;0;0;0;0;3;0;0;806;1192;1227;50;41;2;4;22;11;6;5;14;3;15;18;9;17;8;0;10;8;9;0;1;2;0;1;Regular Season;11;17;10;5;7;3;14;14;2;8
5186;2024;10;5;Little Caesars Arena;20000;4;22;3;4;0;1;2;0;0;1;2;1;0;0;857;70;777;34;50;6;4;24;19;10;7;7;9;24;22;11;12;7;0;11;19;5;0;0;2;1;3;Regular Season;2;11;15;1;5;5;19;11;10;5
5187;2024;10;5;Nationwide Arena;17866;27;31;4;3;1;0;2;0;1;1;0;2;0;0;342;1448;605;44;53;4;2;28;25;11;10;11;14;21;27;8;10;8;3;5;12;15;3;0;1;2;2;Regular Season;11;19;10;5;2;12;19;15;7;3
5193;2024;10;5;American Airlines Center;18829;7;9;7;0;3;4;0;0;0;0;0;0;0;0;1753;1343;765;49;31;2;4;16;6;9;8;7;4;21;13;18;8;9;0;5;7;5;0;0;2;0;1;Regular Season;5;22;12;9;1;8;10;3;6;4
5189;2024;10;5;Capital One Arena;18512;16;3;1;5;0;1;0;0;0;3;2;0;0;0;55;663;810;44;43;8;2;20;12;7;7;8;7;11;29;6;6;9;0;12;16;5;0;0;1;1;4;Regular Season;11;22;7;2;2;5;11;5;13;9
5610;2024;10;5;KeyBank Center;17331;11;10;4;2;1;1;2;0;0;0;0;2;0;0;1055;63;654;50;47;6;6;16;15;8;9;9;8;15;33;16;9;10;0;7;15;9;0;1;3;0;3;Regular Season;6;18;15;6;5;7;19;8;6;7
5181;2024;10;5;Bridgestone Arena;16514;25;26;3;0;1;2;0;0;0;0;0;0;0;0;826;894;593;59;41;6;0;22;11;3;11;11;9;23;27;11;19;17;0;10;6;3;0;0;1;0;3;Regular Season;5;27;13;6;8;12;15;10;4;0
5224;2024;10;6;PPG Paints Arena;18658;9;8;1;0;1;0;0;0;0;0;0;0;0;0;999;951;761;58;45;6;6;24;22;10;8;13;9;24;15;20;15;6;0;3;9;24;0;0;3;0;3;Regular Season;5;22;19;6;6;6;7;15;11;6
5228;2024;10;6;T-Mobile Arena;17500;29;15;2;4;2;0;0;0;0;1;1;2;0;0;910;445;661;52;57;12;10;33;21;12;7;8;13;25;30;12;15;4;0;11;11;17;0;0;5;1;6;Regular Season;11;15;13;4;9;8;17;15;10;7
5197;2024;10;6;PNC Arena;18430;18;6;6;1;4;2;0;0;0;0;1;0;0;0;613;373;706;36;41;6;8;22;12;3;8;13;12;15;34;11;6;4;0;12;7;7;0;1;4;0;3;Regular Season;6;13;11;3;3;3;16;13;5;4
6121;2024;10;7;Capital One Arena;18512;16;22;7;1;2;2;3;0;0;0;1;0;0;0;294;883;1296;49;43;2;6;14;8;7;6;14;9;19;21;10;14;6;0;10;11;4;0;1;3;0;1;Regular Season;8;22;13;4;2;10;10;10;6;7
5199;2024;10;7;Nationwide Arena;16255;27;0;5;2;1;1;3;0;0;2;0;0;0;0;96;1154;342;43;58;7;10;37;18;6;11;10;11;28;16;12;7;12;0;11;14;4;0;1;5;1;2;Regular Season;3;17;14;8;1;14;17;14;8;5
5255;2024;10;7;Canada Life Centre;12929;26;3;5;3;3;1;1;0;0;0;0;3;0;0;217;1174;822;45;40;4;4;21;11;6;8;11;12;17;28;6;10;14;0;5;11;10;0;0;3;0;2;Regular Season;4;17;9;9;6;3;17;10;4;6
5209;2024;10;7;Enterprise Center;19386;10;31;2;5;0;0;2;0;0;0;3;2;0;0;1246;1064;248;41;46;10;8;18;25;8;10;14;10;20;25;6;8;15;0;5;12;15;0;0;4;1;5;Regular Season;4;22;8;4;3;7;19;4;10;6
6125;2024;10;7;Scotiabank Arena;19723;1;17;4;1;1;1;2;0;0;0;0;1;0;0;888;1388;1019;56;54;2;4;28;24;4;5;8;10;27;21;6;15;8;0;9;11;16;0;0;2;0;1;Regular Season;10;22;12;4;8;6;19;12;11;6
5261;2024;10;7;SAP Center;16294;20;11;9;1;4;4;1;0;0;0;1;0;0;0;414;845;53;53;34;2;8;21;11;7;5;7;6;26;20;16;12;7;0;8;7;6;0;0;4;1;1;Regular Season;7;23;10;7;6;7;7;7;7;6
5195;2024;10;7;Little Caesars Arena;20000;4;21;5;0;2;3;0;0;0;0;0;0;0;0;1455;987;358;59;43;4;10;30;21;9;10;8;8;21;19;13;18;9;0;15;3;4;0;1;5;0;2;Regular Season;5;32;13;5;4;5;19;10;4;5
5190;2024;10;7;Rogers Arena;18910;12;29;4;2;0;2;2;0;0;1;0;1;0;0;346;964;203;45;44;4;13;19;25;14;9;9;3;29;24;12;7;7;0;10;11;9;0;1;5;0;2;Regular Season;8;21;8;5;3;5;18;13;4;4
6142;2024;10;7;Ball Arena;17896;19;25;5;3;1;3;1;0;0;1;2;0;0;0;850;726;1182;42;48;8;6;16;19;9;14;13;13;24;25;7;15;6;0;10;10;12;0;0;3;0;4;Regular Season;6;18;10;3;5;7;15;14;6;6
5311;2024;10;8;Bridgestone Arena;17113;25;12;8;0;4;2;2;0;0;0;0;0;0;0;26;593;1076;53;40;6;4;26;17;4;7;10;6;12;27;14;13;8;0;10;3;5;0;1;2;0;3;Regular Season;5;21;12;12;3;9;16;9;3;3
5219;2024;10;8;Prudential Center;14607;15;26;2;4;2;0;0;0;0;1;1;2;0;0;687;419;963;59;51;4;12;31;27;13;10;13;9;25;30;17;17;10;0;9;10;18;0;0;5;1;3;Regular Season;10;23;14;9;3;5;16;10;13;7
5222;2024;10;8;Scotiabank Arena;19723;1;16;3;0;1;2;0;0;0;0;0;0;0;0;1388;873;977;41;44;13;9;21;14;4;7;13;8;18;23;12;10;10;0;9;9;11;0;0;2;0;4;Regular Season;3;19;5;4;10;5;16;7;10;6
5227;2024;10;8;United Center;20625;3;8;4;2;0;2;2;0;0;0;0;2;0;0;280;600;1566;51;40;4;10;29;15;8;7;12;13;22;25;12;11;17;0;12;10;8;0;1;5;0;2;Regular Season;5;22;14;9;1;2;11;13;8;6
5207;2024;10;8;Enterprise Center;19608;10;0;3;5;0;2;1;0;0;0;1;4;0;0;306;947;1018;44;48;6;10;20;21;6;9;8;6;22;20;13;9;9;0;4;10;15;0;0;5;0;3;Regular Season;4;19;14;7;0;5;21;11;8;3
5247;2024;10;8;SAP Center;17009;20;19;6;1;5;0;1;0;0;0;1;0;0;0;845;53;112;48;23;4;2;23;12;9;4;12;18;23;9;17;7;8;0;2;11;1;0;0;2;0;3;Regular Season;8;14;13;9;4;1;10;4;2;6
5251;2024;10;8;PPG Paints Arena;16597;9;18;5;4;3;1;0;0;1;0;2;2;0;0;226;12;289;59;43;2;6;31;19;5;9;13;18;30;21;13;14;10;7;6;8;10;6;0;3;0;1;Regular Season;11;25;15;10;1;9;11;12;6;7
5201;2024;10;8;Crypto.com Arena;18867;6;31;7;2;3;4;0;0;0;0;2;0;0;0;143;859;707;48;44;8;4;18;15;12;8;7;12;17;17;13;10;10;0;7;15;6;0;1;2;1;4;Regular Season;8;18;12;5;5;10;10;11;8;5
5206;2024;10;8;Rogers Place;17516;17;7;9;1;3;4;2;0;0;1;0;0;0;0;305;1042;792;55;32;2;6;15;15;9;10;12;9;21;21;15;17;8;0;9;4;7;0;1;4;0;1;Regular Season;5;25;11;10;4;6;9;6;5;6
5202;2024;10;9;T-Mobile Arena;17500;29;6;5;4;0;4;1;0;0;1;1;2;0;0;445;1078;302;48;51;10;8;22;10;9;11;15;13;23;27;10;13;8;0;15;8;9;0;2;4;2;5;Regular Season;8;22;9;8;1;8;20;11;6;6
5375;2024;10;9;Prudential Center;17087;15;8;1;3;1;0;0;0;0;0;0;3;0;0;1069;848;1140;47;54;8;6;31;23;4;10;16;14;24;34;12;13;9;0;5;11;15;0;0;3;1;4;Regular Season;6;17;12;7;5;8;23;8;11;4
5314;2024;10;10;Scotiabank Arena;19723;1;18;4;3;1;1;2;0;0;0;2;1;0;0;1019;216;430;47;48;6;6;27;24;3;7;7;18;17;25;6;12;10;0;9;16;10;0;0;3;1;3;Regular Season;9;16;12;5;5;9;12;11;12;4
5191;2024;10;10;Canadian Tire Centre;17000;21;22;8;3;3;2;3;0;0;0;0;3;0;0;1300;1194;1127;58;42;8;8;19;12;5;7;4;9;28;15;20;13;8;0;8;9;6;0;1;4;1;4;Regular Season;7;27;18;4;2;9;11;9;9;4
5233;2024;10;10;United Center;20851;3;25;5;2;1;2;2;0;0;1;0;1;0;0;693;280;1164;58;42;6;4;30;36;6;9;6;13;23;18;16;7;9;0;5;12;12;0;1;3;0;3;Regular Season;13;27;10;6;2;6;13;10;9;4
5196;2024;10;10;KeyBank Center;16356;11;4;5;2;1;4;0;0;0;1;1;0;0;0;1317;878;355;57;48;10;10;23;23;9;8;10;6;26;16;13;18;12;0;11;14;5;0;1;5;1;6;Regular Season;5;29;7;11;5;10;14;7;11;6
5198;2024;10;10;Nationwide Arena;16490;27;17;1;2;0;0;1;0;0;0;1;0;1;0;1050;1;988;44;54;8;6;26;19;3;9;10;9;26;21;10;7;10;0;10;11;9;1;0;3;0;4;Regular Season;7;19;11;3;4;10;24;7;8;5
5321;2024;10;10;American Airlines Center;17197;7;26;4;1;0;2;2;0;0;0;0;1;0;0;119;1413;1753;40;45;8;8;31;37;10;9;11;10;21;23;6;11;7;0;6;12;9;0;1;4;1;4;Regular Season;5;13;15;3;4;9;16;8;9;3
5253;2024;10;10;Ball Arena;16091;19;9;4;1;2;1;1;0;0;0;0;1;0;0;1468;383;1192;40;55;6;4;12;18;10;8;12;9;21;21;5;10;8;0;17;16;3;0;1;2;0;3;Regular Season;11;14;9;5;1;7;23;16;5;4
5214;2024;10;10;Capital One Arena;18512;16;31;5;2;3;0;2;0;0;0;2;0;0;0;139;1296;290;49;34;4;2;20;12;14;10;12;12;24;15;12;11;9;0;7;12;3;0;0;1;0;2;Regular Season;5;22;13;5;4;3;8;9;10;4
6072;2024;10;10;SAP Center;17562;20;12;5;1;0;2;3;0;0;0;1;0;0;0;974;1075;286;51;40;6;4;28;12;7;10;8;12;19;23;6;13;19;0;6;8;1;0;1;2;0;3;Regular Season;5;22;14;3;7;13;15;8;3;1
5236;2024;10;11;Capital One Arena;18512;16;15;4;3;1;1;1;1;0;0;2;1;0;0;1032;285;953;61;41;8;10;20;11;10;18;13;11;28;20;13;19;13;2;2;7;9;2;0;5;0;4;Regular Season;3;34;14;5;5;10;13;4;6;8
5381;2024;10;11;Wells Fargo Center;19224;8;12;6;0;1;3;2;0;0;0;0;0;0;0;1665;503;531;49;45;8;8;33;21;8;5;10;11;23;29;12;13;11;0;10;14;5;0;2;5;0;4;Regular Season;9;15;16;3;6;9;16;8;8;4
5250;2024;10;11;Bridgestone Arena;17113;25;20;8;2;3;3;2;0;0;1;1;0;0;0;802;1356;717;47;40;12;8;32;22;9;8;11;6;30;21;10;12;10;0;13;6;10;0;0;4;2;6;Regular Season;3;12;18;10;4;6;11;14;7;2
5218;2024;10;11;Enterprise Center;20035;10;18;4;3;0;3;1;0;0;0;1;2;0;0;611;366;627;48;52;6;4;10;15;11;7;15;6;24;16;9;8;12;0;10;11;14;0;0;2;0;3;Regular Season;12;15;13;7;1;6;19;13;11;3
5215;2024;10;11;Bell Centre;21273;0;22;5;6;2;1;2;0;0;1;2;2;1;0;857;254;427;42;57;4;4;20;15;5;9;14;8;23;24;10;9;15;1;14;15;9;1;1;2;0;2;Regular Season;4;24;7;5;2;10;16;10;15;6
5834;2024;10;11;PPG Paints Arena;18105;9;7;3;2;2;1;0;0;0;1;0;1;0;0;10;875;159;56;39;4;6;28;20;4;9;11;14;27;17;9;17;10;0;7;8;7;0;1;3;0;2;Regular Season;8;27;14;5;2;11;8;10;5;5
5234;2024;10;11;Ball Arena;17121;19;29;2;3;0;1;1;0;0;1;1;1;0;0;705;15;964;43;71;16;12;21;17;12;9;17;8;25;37;9;9;7;0;18;18;13;0;0;6;3;8;Regular Season;7;18;15;1;2;9;34;7;14;7
5303;2024;10;11;KeyBank Center;19070;11;1;4;1;0;1;3;0;0;0;0;1;0;0;1059;354;654;43;55;6;6;20;25;9;5;8;10;30;17;13;7;12;0;11;16;13;0;0;3;0;4;Regular Season;6;17;12;6;2;7;18;6;15;9
5210;2024;10;12;Crypto.com Arena;18810;6;17;6;4;4;2;0;0;0;3;1;0;0;0;1078;792;438;45;54;6;6;12;21;13;13;8;14;27;13;8;14;4;0;16;12;10;0;0;3;0;3;Regular Season;7;16;16;6;0;10;12;14;7;11
6152;2024;10;12;Canadian Tire Centre;17000;21;0;7;4;2;2;3;0;0;0;1;3;0;0;921;798;1300;51;50;6;4;20;12;14;9;11;10;17;25;14;12;8;0;5;18;11;0;0;2;0;3;Regular Season;5;19;13;9;5;10;14;7;10;9
6144;2024;10;12;Wells Fargo Center;19538;8;15;4;3;1;2;1;0;0;1;2;0;0;0;145;285;1197;52;58;8;0;31;20;7;6;9;15;26;21;12;11;14;0;13;18;11;0;0;0;3;4;Regular Season;7;19;18;6;2;6;21;16;11;4
5203;2024;10;12;Little Caesars Arena;20000;4;27;3;4;1;0;2;0;0;2;1;1;0;0;1326;541;605;45;51;18;8;31;17;11;10;11;15;23;28;8;11;12;0;19;10;11;0;0;4;4;9;Regular Season;6;24;12;3;0;6;14;11;12;8
5194;2024;10;13;Amalie Arena;19138;22;21;1;4;0;1;0;0;0;1;2;1;0;0;1300;1029;1304;46;50;6;2;21;16;10;6;7;11;23;26;10;12;8;0;12;15;12;0;1;1;0;3;Regular Season;7;20;8;8;3;6;17;10;12;5
6116;2024;10;13;American Airlines Center;18734;7;3;4;5;1;3;0;0;0;0;2;2;1;0;693;1413;1566;43;58;6;2;27;10;6;7;6;16;23;22;10;10;8;0;12;15;9;1;1;2;2;3;Regular Season;6;20;13;2;2;11;21;11;9;6
5275;2024;10;14;Crypto.com Arena;18405;6;29;6;1;2;3;1;0;0;0;0;1;0;0;1141;143;1024;41;33;8;4;16;18;6;7;6;12;23;16;8;14;9;0;9;7;6;0;1;2;0;4;Regular Season;5;14;12;7;3;5;13;5;6;4
5256;2024;10;14;Canada Life Centre;12346;26;19;8;6;4;2;2;0;0;1;1;4;0;0;786;940;225;52;51;8;6;35;18;12;9;13;11;26;23;12;14;9;0;11;7;11;0;1;3;1;4;Regular Season;4;20;18;6;4;13;14;11;8;5
5254;2024;10;14;PNC Arena;18500;18;10;1;0;0;0;0;0;1;0;0;0;0;0;748;907;56;41;56;25;13;19;12;8;9;11;14;23;29;4;5;14;5;14;20;2;3;0;4;0;5;Regular Season;9;16;12;3;4;8;23;18;8;2
5239;2024;10;14;KeyBank Center;17097;11;0;4;3;0;2;1;0;1;1;2;0;0;0;971;1498;1059;61;56;4;4;25;28;8;15;9;11;23;15;11;13;9;6;9;18;11;6;1;2;1;2;Regular Season;16;24;15;7;3;9;19;15;9;8
5213;2024;10;14;PPG Paints Arena;17914;9;4;4;2;2;1;1;0;0;0;1;1;0;0;758;70;676;50;54;2;2;21;19;9;6;13;6;26;23;10;12;11;0;15;9;13;0;1;2;0;1;Regular Season;3;27;13;4;3;8;13;11;11;11
5220;2024;10;14;Rogers Arena;18910;12;27;2;5;1;1;0;0;0;0;3;2;0;0;342;886;188;61;55;8;6;27;30;6;7;10;10;30;22;16;17;9;0;10;16;16;0;0;3;0;4;Regular Season;7;32;12;7;3;6;9;19;11;10
5231;2024;10;14;Amalie Arena;17180;22;15;2;1;0;0;1;1;0;1;0;0;0;0;890;1385;41;64;45;4;8;20;25;13;8;13;9;30;18;13;14;18;6;8;15;6;2;0;4;0;2;Regular Season;7;24;22;5;6;7;13;12;10;3
5221;2024;10;15;PPG Paints Arena;17730;9;10;4;1;2;1;1;0;0;1;0;0;0;0;573;801;85;43;54;6;4;22;17;10;4;10;12;32;10;12;7;11;0;11;14;7;0;0;2;0;3;Regular Season;6;17;15;4;1;11;22;11;2;8
5204;2024;10;15;Nationwide Arena;17081;27;16;2;1;2;0;0;0;0;0;1;0;0;0;258;403;188;35;60;6;2;15;21;8;9;8;12;16;23;11;4;8;0;16;17;15;0;0;1;0;3;Regular Season;6;15;12;1;1;4;22;13;12;9
5232;2024;10;15;Canadian Tire Centre;17000;21;3;2;1;1;0;1;0;0;0;0;1;0;0;1233;693;1340;57;48;6;10;30;17;17;14;9;13;14;24;13;11;13;0;6;17;8;0;0;5;0;3;Regular Season;8;24;17;6;2;8;13;16;5;6
5263;2024;10;15;KeyBank Center;17504;11;20;1;7;0;0;1;0;0;2;2;3;0;0;957;974;414;44;53;6;6;18;15;7;4;8;11;28;32;10;13;7;0;13;14;14;0;0;3;0;3;Regular Season;10;17;12;3;2;7;16;7;15;8
5296;2024;10;15;Bridgestone Arena;16393;25;19;4;5;2;1;1;0;0;2;2;1;0;0;144;826;1227;42;62;4;6;25;13;13;10;11;11;31;31;9;11;13;0;14;9;9;0;0;3;1;2;Regular Season;3;16;13;8;2;13;21;14;8;6
5365;2024;10;15;PNC Arena;18729;18;8;5;2;2;1;2;0;0;0;1;1;0;0;613;341;1025;49;30;6;6;20;19;7;11;16;8;20;19;7;13;15;0;4;7;8;0;0;3;0;3;Regular Season;5;26;12;2;4;3;8;8;8;3
5344;2024;10;15;Canada Life Centre;13108;26;0;6;3;1;4;1;0;0;0;2;1;0;0;1112;822;752;48;52;2;6;30;19;10;7;5;7;30;23;8;16;7;0;8;16;19;0;1;3;0;1;Regular Season;10;15;14;4;5;2;13;12;13;12
5358;2024;10;15;Rogers Place;18214;17;15;6;4;1;2;3;0;0;1;1;2;0;0;1042;871;19;51;42;6;8;24;18;8;10;15;17;28;12;9;13;8;0;4;15;7;0;2;4;2;3;Regular Season;13;20;9;7;2;8;7;16;7;4
5205;2024;10;15;Little Caesars Arena;20000;4;1;7;1;3;2;2;0;0;0;0;1;0;0;1283;731;727;45;52;4;4;20;20;6;11;10;17;19;20;10;9;8;0;12;15;12;0;2;2;0;2;Regular Season;8;18;11;6;2;5;18;12;11;6
6126;2024;10;16;American Airlines Center;19099;7;21;5;4;1;4;0;0;0;2;1;1;0;0;23;1315;1054;48;66;4;4;19;23;11;10;12;8;27;25;11;14;12;0;18;15;12;0;0;2;1;2;Regular Season;6;21;16;5;0;10;20;10;15;11
5238;2024;10;16;T-Mobile Arena;17500;29;12;3;2;0;0;2;1;0;1;0;1;0;0;156;89;2;50;51;10;14;24;18;4;11;5;10;20;24;19;10;10;1;4;13;11;2;1;7;0;5;Regular Season;2;26;11;5;6;13;14;10;8;6
5216;2024;10;17;Little Caesars Arena;18930;4;31;6;5;1;2;3;0;0;2;2;1;0;0;141;57;358;68;39;4;4;34;21;15;6;14;9;23;25;17;15;19;0;8;10;6;0;1;2;1;2;Regular Season;8;29;20;5;6;5;14;7;8;5
5270;2024;10;17;T-Mobile Arena;17500;29;11;4;5;1;1;2;0;0;0;3;1;0;1;654;156;586;57;49;8;4;32;35;8;8;12;5;31;23;13;11;11;4;6;10;12;4;0;2;0;4;Regular Season;11;25;19;4;3;10;18;11;10;5
5380;2024;10;17;PNC Arena;18164;18;15;9;8;2;5;2;0;0;3;2;3;0;0;341;871;613;61;59;10;6;27;11;4;13;6;7;32;28;16;18;14;0;9;10;10;0;1;3;2;5;Regular Season;5;29;13;8;6;21;12;11;12;3
5242;2024;10;17;Amalie Arena;17897;22;16;4;5;1;2;1;0;0;0;4;0;1;0;71;379;867;33;75;4;4;24;21;11;10;10;12;23;25;5;7;9;0;12;16;5;5;1;2;0;2;Regular Season;6;14;9;4;0;14;24;19;11;7
5266;2024;10;17;SAP Center;17172;20;3;6;1;3;2;1;0;0;0;0;1;0;0;414;901;827;40;33;4;2;31;15;14;6;7;5;16;20;14;11;7;0;5;3;10;0;1;1;1;2;Regular Season;4;15;13;4;4;7;16;3;6;1
5226;2024;10;17;Crypto.com Arena;18388;6;1;1;5;0;1;0;0;0;2;1;2;0;0;1019;1388;884;47;62;2;2;17;26;9;7;12;11;30;14;14;10;9;0;14;15;11;0;0;2;1;1;Regular Season;4;22;16;5;0;10;19;13;16;4
5524;2024;10;17;American Airlines Center;16708;7;26;6;4;1;2;3;0;0;3;0;1;0;0;765;225;1775;42;48;4;4;22;30;7;10;11;13;27;19;6;9;17;0;10;10;11;0;0;2;1;2;Regular Season;6;18;12;3;3;9;14;11;8;6
5225;2024;10;17;Enterprise Center;19888;10;25;4;2;1;1;2;0;0;0;2;0;0;0;907;802;611;47;43;4;4;17;19;6;6;9;12;28;20;10;10;6;0;3;13;11;0;1;2;0;2;Regular Season;8;22;7;7;3;8;14;7;10;4
5248;2024;10;17;Rogers Arena;18910;12;17;3;1;0;1;2;0;0;1;0;0;0;0;1262;305;396;42;67;12;12;22;18;13;8;10;19;33;24;5;5;10;0;20;21;12;0;1;6;0;6;Regular Season;12;17;9;4;0;5;25;12;12;13
5245;2024;10;18;Amalie Arena;17989;22;3;3;4;0;0;3;0;0;1;2;1;0;0;872;38;651;49;60;6;4;17;17;12;7;12;6;25;18;9;11;14;0;16;13;10;0;0;2;1;3;Regular Season;7;24;13;4;1;8;21;15;6;10
5235;2024;10;18;Crypto.com Arena;18867;6;21;5;2;1;2;2;0;0;0;0;2;0;0;941;1024;928;53;56;6;4;18;10;14;12;11;10;25;23;7;10;15;0;10;11;8;0;0;2;0;3;Regular Season;8;22;12;8;3;11;17;8;8;12
5246;2024;10;18;Wells Fargo Center;20284;8;16;2;4;1;0;1;0;0;1;1;2;0;0;1032;761;867;46;66;14;12;15;21;5;8;9;11;21;26;11;7;6;0;11;21;16;0;0;1;1;2;Regular Season;11;16;8;4;7;8;21;13;13;11
5264;2024;10;18;SAP Center;17562;20;17;3;5;1;1;1;0;0;1;3;1;0;0;1042;1852;208;55;59;10;6;28;18;11;9;18;12;19;31;9;12;11;0;14;18;10;0;0;3;0;5;Regular Season;10;16;16;9;4;6;23;12;13;5
6154;2024;10;18;PPG Paints Arena;16978;9;11;8;3;0;3;5;0;0;0;2;1;0;0;1365;159;10;69;40;4;14;22;21;12;17;19;7;34;17;13;23;20;0;5;13;8;0;1;8;0;2;Regular Season;5;33;18;8;5;5;11;6;9;9
6145;2024;10;19;PNC Arena;18800;18;12;7;4;1;2;4;0;0;2;2;0;0;0;373;1025;613;45;46;8;10;18;18;7;7;8;12;25;27;9;13;13;0;8;10;6;0;2;5;2;4;Regular Season;0;24;8;8;5;10;21;7;6;2
5812;2024;10;19;Enterprise Center;17946;10;26;7;1;0;4;3;0;0;0;0;1;0;0;1130;385;947;40;46;4;4;13;16;5;2;10;5;31;25;9;11;9;0;13;12;10;0;1;2;0;2;Regular Season;4;17;9;7;3;9;13;11;10;3
5297;2024;10;19;Nationwide Arena;17042;27;8;6;3;1;3;2;0;0;0;0;3;0;0;840;135;1;52;54;6;8;32;25;9;13;8;14;22;26;8;17;8;0;11;7;14;0;1;4;0;3;Regular Season;3;28;15;4;2;10;17;11;13;3
5230;2024;10;19;Canadian Tire Centre;17000;21;1;4;5;2;0;2;0;0;0;4;1;0;0;873;1237;249;53;60;6;8;14;24;8;11;17;9;32;23;14;15;9;0;5;22;18;0;2;4;1;3;Regular Season;8;21;13;7;4;7;18;12;14;9
5386;2024;10;19;American Airlines Center;19099;7;25;4;5;0;1;3;0;0;3;1;0;0;1;919;119;802;50;63;6;4;34;19;9;7;10;14;25;23;8;14;9;4;17;8;10;5;1;2;0;3;Regular Season;10;25;12;5;1;14;24;14;9;5
5223;2024;10;19;Delta Center;11443;31;19;3;5;0;1;2;0;0;1;1;3;0;0;134;57;144;40;68;8;2;30;14;8;3;14;8;21;21;7;9;8;0;11;13;14;0;0;1;2;4;Regular Season;6;21;8;3;2;8;32;14;9;5
5763;2024;10;20;American Airlines Center;19099;7;0;4;5;0;2;2;0;0;2;2;1;0;0;1018;1063;1062;54;48;4;4;21;14;7;10;19;12;23;17;9;19;14;0;12;10;13;0;0;2;1;2;Regular Season;5;24;12;12;1;4;18;8;12;6
5229;2024;10;20;PPG Paints Arena;18536;9;31;3;4;2;0;1;0;0;1;3;0;0;0;1246;758;57;56;52;8;4;24;24;6;10;11;8;29;29;14;17;10;0;12;17;8;0;0;2;0;5;Regular Season;6;24;17;4;5;5;18;10;9;10
5273;2024;10;21;Capital One Arena;18512;16;9;2;1;1;1;0;0;0;1;0;0;0;0;71;226;290;47;38;8;4;25;14;9;7;14;10;22;20;13;12;5;0;11;10;8;0;0;2;0;4;Regular Season;9;21;10;5;2;5;18;5;7;3
5241;2024;10;21;Amalie Arena;17857;22;21;6;2;2;0;4;0;0;0;1;1;0;0;427;34;38;46;53;6;8;27;17;10;10;14;16;32;37;10;11;15;0;8;14;12;0;0;4;0;3;Regular Season;5;15;17;8;1;12;17;8;10;6
5320;2024;10;21;Nationwide Arena;17298;27;15;5;2;3;0;2;0;0;1;1;0;0;0;1326;135;840;46;41;8;6;23;18;6;6;15;10;23;18;13;12;11;0;4;7;6;0;2;3;0;4;Regular Season;2;15;22;5;2;12;15;6;3;5
6146;2024;10;21;SAP Center;16012;20;26;1;4;0;0;1;0;0;1;1;2;0;0;752;1049;1587;47;62;6;4;31;25;16;13;16;12;25;18;7;11;7;0;16;15;9;0;0;2;1;3;Regular Season;6;22;11;5;3;8;18;15;11;10
5403;2024;10;21;PNC Arena;19016;18;17;3;7;2;0;1;0;0;1;3;3;0;0;147;433;792;50;52;8;8;20;19;8;14;13;12;23;19;14;14;8;0;9;16;12;0;0;4;1;4;Regular Season;6;15;20;3;6;9;11;9;14;9
5279;2024;10;21;Scotiabank Arena;19723;1;4;3;4;1;0;2;0;0;2;2;0;0;0;358;249;70;48;70;8;4;23;19;11;2;6;9;24;20;5;6;15;0;13;20;17;0;1;2;2;4;Regular Season;8;22;11;2;5;8;24;17;10;11
5276;2024;10;21;Rogers Arena;18910;12;29;4;2;3;0;1;0;0;1;0;1;0;0;1387;705;346;48;53;10;12;26;27;6;3;10;9;24;23;10;10;10;0;11;18;8;0;1;6;0;6;Regular Season;12;18;12;3;3;5;21;9;9;9
