Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
3302;2;1043;2533;2761;2557;64;PP;3
3302;3;1061;2740;2557;2761;64;ES;1
3303;1;708;2643;2701;2534;75;PP;1
3303;1;978;2479;2825;2643;75;ES;1
3303;1;1057;2755;2573;2795;73;ES;3
3303;2;476;2786;2840;2795;73;ES;4
3303;2;1072;2786;2832;;73;PP;3
3303;2;1134;2613;2515;;73;ES;4
3303;2;1197;2768;2671;;75;ES;4
3303;3;154;2718;2768;;75;ES;3
3303;3;689;2768;2858;2479;75;PP;2
3303;3;977;2558;2605;2508;75;ES;3
3304;1;22;2481;2712;2674;71;ES;3
3304;1;169;2952;2540;2654;71;ES;3
3304;1;275;2572;2787;2545;72;PP;3
3304;1;712;2806;2675;2914;72;ES;4
3304;1;891;2572;2676;;72;ES;3
3304;1;1136;2675;2762;;72;ES;3
3304;2;179;2674;2615;2487;71;ES;4
3304;3;230;2774;2762;2574;72;ES;3
3305;1;62;2592;2549;2698;82;ES;2
3305;1;326;2834;2793;2603;83;ES;2
3305;1;737;2667;2791;2500;82;PP;1
3305;1;842;2834;2776;2941;83;PP;1
3305;2;120;2791;2667;;82;ES;4
3305;2;1095;2607;2793;2834;83;ES;1
3305;2;1115;2835;2640;2549;82;ES;3
3305;3;742;2834;2793;2907;83;ES;1
3306;1;589;3186;3203;3329;85;ES;3
3306;1;1004;3329;3254;3349;85;ES;3
3306;1;1078;3319;3252;3456;84;ES;1
3306;2;540;2978;3012;3206;85;ES;3
3307;1;275;2836;2488;2816;69;ES;3
3307;1;697;2889;2544;;67;PP;4
3307;2;271;2560;2680;2628;67;ES;1
3307;2;775;2579;2601;2595;69;ES;3
3307;2;943;2836;2641;2488;69;ES;3
3307;3;440;3461;2641;;69;ES;3
3308;1;548;2886;2919;2659;79;ES;3
3308;2;35;2636;2465;2919;79;ES;1
3308;2;244;2631;2583;2518;65;ES;4
3308;2;571;2673;2696;2811;65;PP;3
3308;3;64;2811;2631;2518;65;PP;1
3308;3;435;2465;2636;2490;79;ES;1
3308;3;1107;2784;2935;2709;65;ES;4
3308;3;1141;2929;3462;;79;ES;4
3308;OT1;36;2811;2631;2518;65;ES;4
3309;1;304;3188;3251;3203;85;ES;3
3309;2;537;3203;3251;;85;PP;4
3309;2;835;3203;3201;3003;85;ES;4
3309;3;435;2797;2503;;81;ES;2
3309;3;501;2767;2475;;81;ES;2
3310;1;846;2539;2612;2469;80;PP;3
3310;2;150;2959;2562;2843;68;ES;3
3310;2;646;2902;2847;2612;80;ES;4
3310;2;992;2703;2553;;80;ES;2
3310;2;1163;2562;2594;2582;68;ES;1
3310;3;1016;2548;2891;2550;68;PP;2
3311;1;12;2643;2479;2825;75;ES;3
3311;1;46;2525;2663;;70;ES;3
3311;2;201;2768;2605;2671;75;ES;2
3311;2;845;2466;2934;2711;70;ES;4
3311;2;931;2643;2508;2479;75;ES;3
3311;2;992;2932;2534;2528;75;ES;3
3311;3;172;2644;2828;2780;70;ES;1
3311;3;371;2718;2508;;75;SH;3
3311;3;599;2963;2508;2757;75;ES;1
3311;3;609;2471;2828;2837;70;PP;3
3311;3;1020;2471;2525;2780;70;PP;2
3312;1;200;3253;3330;;84;ES;1
3312;1;710;3204;3202;3198;84;ES;3
3312;2;295;3200;3253;3444;84;PP;4
3312;2;311;3319;3456;2996;84;ES;4
3312;2;1129;3253;3318;3319;84;ES;3
3312;3;33;2620;2705;2495;77;PP;1
3312;3;326;2489;2877;2473;77;PP;4
3312;3;964;2705;2614;2620;77;PP;3
3313;1;113;2612;2553;2926;80;ES;3
3313;1;558;2669;2633;2575;76;PP;3
3313;1;952;2575;2633;2653;76;PP;4
3313;2;215;2792;2669;2894;76;ES;2
3313;2;873;2669;2792;2894;76;ES;3
3313;3;59;2484;2513;;76;ES;4
3314;1;608;2764;2501;;66;PP;3
3314;2;221;2552;2501;2691;66;ES;3
3314;2;1031;2552;2501;2764;66;ES;2
3314;3;984;2769;2544;;67;PP;3
3314;3;1041;2925;2830;2560;67;ES;3
3314;3;1195;2691;2943;;66;PP, ENG;1
3315;1;375;2582;2491;2550;68;ES;2
3315;1;999;2547;2827;2627;78;ES;3
3315;2;116;2491;2887;2582;68;PP;2
3315;2;326;2556;2548;;68;ES;2
3315;2;703;2871;2658;;68;ES;4
3315;3;929;2658;2548;2556;68;ES;1
3315;3;1009;2562;2843;2918;68;ES;2
3316;1;386;2494;2639;2468;74;PP;3
3316;2;192;2779;2681;;74;ES;1
3316;2;392;2799;2599;;73;ES;1
3316;2;635;2468;2639;2766;74;PP;4
3316;2;826;2786;2799;2832;73;PP;3
3316;2;1176;2571;2779;2681;74;ES;1
3316;3;469;2681;2468;2779;74;ES;3
3316;3;850;2779;2681;2852;74;PP;4
3317;2;100;2957;2653;;76;ES;3
3317;2;627;2634;2469;2727;80;PP;4
3317;2;1042;2539;2612;;80;ES;1
3317;3;451;2853;2926;2604;80;ES;4
3317;3;587;2634;2469;2926;80;PP;3
3317;3;929;2957;2788;;76;ES;1
3317;3;1034;2798;2926;2539;80;ES;1
3318;1;1029;2907;2849;;83;ES;2
3318;2;216;2665;2776;;83;PP;1
3318;2;387;2646;2946;2907;83;ES;3
3318;3;507;2466;2467;2663;70;PP;1
3318;3;540;2817;2750;;70;ES;4
3319;1;363;2887;2491;;68;PP;1
3319;1;830;4774;2706;;77;ES;3
3319;1;1128;2489;2620;2809;77;ES;2
3319;2;612;2550;2695;2826;68;ES;1
3319;3;688;2493;2887;2695;68;ES;2
3319;3;747;2809;4774;2944;77;ES;2
3320;1;969;2628;2544;;67;ES;1
3320;3;600;2693;2606;;67;ES;3
3320;3;1124;2533;2504;2761;64;PP;2
3321;1;229;2638;2475;2474;81;ES;2
3321;1;406;3188;3201;3445;85;ES;2
3321;1;649;2797;2767;2748;81;PP;3
3321;1;1113;2475;2586;2474;81;ES;3
3321;2;125;2567;2797;;81;PP;1
3321;2;534;2586;2797;2783;81;ES;1
3321;2;551;2748;2797;2783;81;ES;3
3321;2;829;3061;3012;3251;85;ES;3
3321;2;977;3012;3251;3003;85;PP;1
3321;3;707;3012;3061;3051;85;ES;3
3321;3;808;3320;2978;;85;SH;4
3322;2;62;2535;2832;2756;73;ES;3
3322;2;258;2506;2811;2720;65;ES;1
3322;2;994;2784;2770;2931;65;ES;3
3322;3;131;2786;2515;2832;73;PP;3
3322;3;252;2583;2879;2694;65;ES;1
3322;3;501;2673;2720;2518;65;ES;2
3322;3;1061;2719;2917;2759;73;PP;4
3322;3;1122;2811;2931;2673;65;ES;3
3322;3;1133;2832;2756;2755;73;ES;1
3322;3;1175;2662;2759;;73;ES;3
3323;1;302;2468;2766;2688;74;PP;2
3323;1;667;2681;2779;2766;74;ES;3
3323;2;1080;2681;2779;2468;74;ES;3
3323;3;789;2468;2779;2681;74;ES;3
3324;1;383;2792;2575;;76;ES;3
3324;1;876;2497;2575;2513;76;ES;4
3324;1;961;3200;3194;3253;84;PP;3
3324;2;140;2792;2633;2513;76;ES;3
3324;2;903;2788;2542;2728;76;ES;3
3324;2;1050;2996;3318;3202;84;ES;3
3324;3;790;2669;2633;2792;76;PP;2
3324;3;1109;2957;2484;2611;76;ES;1
3325;1;615;2762;2676;;72;ES;4
3325;1;813;2787;2702;2699;72;ES;3
3325;1;896;2675;2956;;72;ES;3
3325;3;64;2801;2699;2574;72;PP;2
3325;3;942;2626;2649;2702;72;ES;1
3326;2;604;2748;2536;2474;81;ES;2
3326;3;446;2467;2566;2621;70;PP;3
3326;3;793;2808;2948;2715;81;ES;4
3326;3;1128;2817;2467;2566;70;PP;3
3326;OT1;175;2797;2609;2638;81;ES;3
3327;1;358;3198;3444;3200;84;PP;2
3327;1;764;2895;2614;2495;77;ES;3
3327;2;171;2473;2614;2495;77;ES;3
3327;2;878;3328;3252;;84;ES;1
3327;2;1185;2996;3318;;84;ES;3
3327;3;603;2700;2620;4774;77;ES;1
3328;1;633;2761;2782;;64;ES;4
3328;1;644;2691;2552;2764;66;ES;2
3328;1;866;2589;2910;2632;66;ES;3
3328;3;979;2927;2893;2910;66;ES;1
3329;1;10;2746;2816;2488;69;ES;3
3329;1;43;2836;2816;;69;ES;3
3329;1;596;2874;2685;2875;71;ES;4
3329;1;632;2924;2654;2846;71;ES;4
3329;1;1157;2595;2591;2746;69;ES;3
3329;2;14;2746;2579;3461;69;ES;2
3329;2;111;2601;2602;;69;ES;3
3329;3;125;2836;2488;2816;69;ES;4
3329;3;816;2674;2635;;71;ES;4
3329;3;970;2481;2540;2615;71;ES;3
3329;3;1149;2540;2869;2481;71;PP;3
3330;1;280;2653;2894;2497;76;PP;4
3330;1;327;2491;2658;2695;68;ES;3
3330;1;1077;2633;2661;;76;PP;4
3330;3;13;2548;2891;2562;68;PP;3
3330;3;234;2491;2657;2582;68;PP;3
3330;3;939;2657;2491;;68;PP;2
3331;1;319;2784;2631;2879;65;ES;3
3331;1;348;2779;2938;2681;74;ES;4
3331;1;830;2684;2494;2483;74;ES;3
3331;3;421;2568;2779;2494;74;PP;3
3331;3;619;2568;2726;2688;74;ES;3
3331;3;623;2716;2584;;65;ES;4
3331;3;714;2468;2668;;74;ES;3
3332;1;261;2774;2801;2545;72;PP;2
3332;2;1088;2787;2942;2699;72;PP;3
3332;3;349;2698;2519;2908;82;ES;4
3332;3;501;2648;2699;2956;72;ES;4
3332;3;1188;2851;2787;2762;72;ES, ENG;3
3333;2;335;2636;2886;2537;79;ES;3
3333;2;680;2636;2659;2569;79;PP;3
3333;2;798;2714;2642;2477;78;ES;4
3333;2;883;2820;2919;2569;79;ES;3
3333;3;1158;2827;2630;2642;78;ES;3
3334;2;103;3051;3203;3061;85;ES;4
3334;2;313;2671;2605;2825;75;ES;4
3334;2;340;2528;2580;2701;75;ES;4
3334;3;533;3186;3188;;85;ES;3
3334;OT1;152;3203;3012;3320;85;PP;1
3335;1;994;2945;2849;2677;83;ES;3
3335;2;47;2868;2800;2941;83;ES;2
3335;2;186;2793;2800;2677;83;ES;3
3335;2;226;2469;2472;;80;PP;3
3335;2;757;2800;2665;2793;83;PP;2
3335;3;72;2482;2646;2776;83;PP;1
3335;3;546;2847;2902;2472;80;ES;1
3335;3;666;2619;2612;;80;ES;1
3335;3;1009;2607;2646;;83;PP;1
3336;2;701;2822;2544;2560;67;ES;2
3336;2;738;2759;2832;;73;ES;4
3336;OT1;74;2662;2755;2573;73;ES;1
3337;1;260;2561;2827;2647;78;ES;4
3337;2;640;2627;2751;2477;78;ES;4
3337;2;995;2499;2490;2636;79;ES;1
3337;3;51;2919;2490;2465;79;ES;2
3337;3;127;2465;2490;;79;ES;2
3337;3;595;2569;2499;2629;79;ES;1
3337;3;850;2659;2679;;79;ES;2
3338;1;29;3003;3203;;85;PP;4
3338;1;1071;2885;2817;2576;70;ES;3
3338;2;622;3321;3188;3064;85;ES;2
3338;2;814;2838;2525;;70;ES;1
3338;3;320;2644;2828;2466;70;ES;4
3338;3;568;3321;3188;;85;ES;2
3338;3;1142;2817;2885;2644;70;ES;3
3339;1;617;2759;2755;;73;PP;3
3339;2;205;2535;2756;2840;73;ES;3
3339;2;672;2928;2782;;64;PP;3
3339;3;36;2740;2504;2555;64;ES;2
3339;3;1173;2530;2933;2928;64;ES;1
3340;2;191;2474;2808;;81;SH;4
3340;2;633;2767;2474;2638;81;PP;2
3340;2;1021;2808;2715;2783;81;PP;3
3340;3;77;2528;2534;2701;75;ES;3
3340;3;555;2808;2948;;81;ES;3
3340;3;592;2858;2528;2718;75;ES;2
3340;3;1167;2808;2721;2538;81;ES, ENG;2
3340;3;1173;2580;2558;2605;75;ES;2
3341;1;697;2792;2497;2575;76;PP;1
3341;1;1020;2575;2497;2484;76;PP;4
3341;3;168;2894;2661;;76;PP;1
3341;3;430;2661;2957;;76;ES;4
3341;3;712;2604;2819;2926;80;ES;4
3341;3;904;2539;2604;;80;ES;3
3341;3;1183;2853;2588;2553;80;ES;1
3342;1;162;2776;2665;2482;83;ES;1
3342;1;779;2793;2941;2665;83;PP;1
3342;1;895;2558;2825;;75;ES;4
3342;1;1022;2482;2776;2665;83;ES;3
3342;2;914;2932;2757;2502;75;ES;3
3342;3;358;2729;2665;;83;ES;1
3342;3;481;2941;2776;2482;83;PP;2
3343;1;132;2696;2720;;65;ES;3
3343;1;245;2696;2673;2518;65;PP;4
3343;1;697;2488;2816;;69;ES;3
3343;2;174;2811;2716;;65;PP;3
3343;2;232;2579;2921;2778;69;PP;1
3343;2;1191;2590;2591;;69;ES;3
3343;3;344;2898;2583;2879;65;ES;4
3343;3;675;2579;2735;2836;69;PP;1
3343;OT1;294;2602;2916;2880;69;ES;1
4901;1;143;2806;2648;2851;72;ES;4
4901;2;1040;3211;3200;3380;84;PP;1
4901;2;1164;2545;2762;2774;72;PP;3
4901;3;389;2787;2480;2559;72;ES;3
4901;3;1168;2676;2787;2851;72;ES, ENG;3
4903;1;925;3186;3461;3251;85;ES;3
4903;2;523;3186;3445;3199;85;ES;2
4903;2;635;2714;2804;2477;78;ES;4
4903;2;924;2647;2714;2804;78;ES;3
4903;2;946;2978;3188;;85;PP;2
4903;2;1015;2827;2842;;78;ES;4
4903;3;516;3251;3051;3461;85;ES;2
4903;3;1196;3203;3206;3462;85;ES;3
4905;1;86;2893;2943;2577;66;ES;3
4905;1;759;2764;2961;2927;66;ES;3
4905;2;102;2515;2599;;73;ES;1
4905;3;823;2927;2841;2652;66;ES;3
4905;3;1187;2824;2501;2961;66;SH, ENG;3
4907;1;54;2695;2548;2556;68;ES;1
4907;1;295;2687;2490;2954;79;ES;1
4907;1;614;2657;2550;2562;68;ES;1
4907;2;64;2499;2465;2629;79;ES;3
4907;2;449;2886;2569;2742;79;ES;3
4907;2;813;2891;2810;2491;68;ES;4
4907;2;1199;2918;2550;2959;68;ES;2
4907;3;365;2810;2918;2657;68;ES;2
4909;1;45;2518;2673;;65;ES;4
4909;1;978;2474;;;81;PP;2
4909;2;189;2966;2709;2716;65;ES;1
4909;2;1136;2931;2811;2709;65;ES;1
4909;3;460;2538;2719;2748;81;ES;1
4909;3;678;2538;2767;2948;81;ES;2
4909;3;715;2808;2475;2719;81;ES;1
4909;3;1199;2783;2715;2808;81;ES, ENG;2
4911;1;478;2467;2471;2663;70;ES;1
4911;1;529;2928;2504;;64;PP;3
4911;2;228;2557;2854;2551;64;ES;1
4911;2;353;2610;2555;2933;64;ES;3
4911;2;417;2637;2928;2533;64;ES;1
4911;2;457;2466;2664;2467;70;ES;3
4911;2;1017;2498;2780;2525;70;ES;1
4911;2;1195;2525;2780;;70;ES;2
4911;3;30;2664;2576;2621;70;ES;1
4911;3;649;2530;2555;2610;64;ES;4
4911;3;757;2555;2530;2933;64;ES;1
4911;3;769;2533;2610;2555;64;ES;3
4911;3;1199;2697;;;64;SH, ENG;3
4913;2;145;2508;2932;2718;75;ES;2
4913;2;280;2534;2671;2768;75;ES;2
4913;2;516;2768;2558;2534;75;ES;3
4915;1;519;2614;2730;2489;77;PP;3
4915;1;662;2705;2857;2706;77;SH;3
4915;1;1079;2835;;;82;ES;4
4915;3;527;2835;;;82;ES;2
4915;3;807;2622;;;82;ES;4
4915;3;1186;2848;2857;2944;77;ES;2
4917;1;518;2852;2568;2779;74;ES;1
4917;1;1183;2822;2682;2520;67;ES;4
4917;1;1190;2666;;;74;ES;4
4917;2;106;2546;2568;2779;74;ES;2
4917;2;158;2789;2739;2958;67;ES;2
4917;2;505;2546;;;74;ES;3
4917;2;865;2560;2682;2889;67;ES;3
4917;3;120;2568;2546;2571;74;ES;4
4917;3;397;2684;2666;2571;74;ES;1
4919;1;309;2849;2776;2907;83;ES;4
4919;2;452;2601;2860;2579;69;ES;2
4919;2;778;2836;2579;2735;69;ES;4
4919;2;887;2836;2579;2601;69;PP;4
4919;2;1196;2601;;;69;PP;4
4919;3;79;2972;2595;2488;69;ES;1
4919;3;766;2601;2595;2641;69;ES;3
4921;1;396;2469;;;80;ES;4
4921;1;770;2819;2926;2553;80;ES;1
4921;3;402;2611;2575;2669;76;ES;3
4921;3;418;2612;2634;2472;80;ES;2
4921;3;491;2669;2894;2653;76;ES;3
4921;3;696;2703;2853;2472;80;ES;1
4921;3;740;2472;2853;2619;80;ES;3
4923;1;506;2942;2744;2762;72;ES;3
4923;1;838;2801;2744;2559;72;ES;1
4923;2;805;2626;;;72;ES;2
4923;2;957;2699;2626;2559;72;ES;2
4923;3;538;2681;2779;2483;74;ES;2
4925;1;353;2591;2909;;69;ES;3
4925;1;463;2640;2965;2731;82;ES;1
4925;1;545;2850;2585;2965;82;ES;1
4925;2;357;2829;2595;2855;69;ES;2
4925;3;67;2778;2836;2579;69;PP;4
4925;3;544;2592;2835;2964;82;SH;4
4925;3;643;2791;2835;2640;82;ES;2
4925;3;883;2816;2595;;69;SH;2
4925;3;1198;2816;2595;2488;69;ES;4
4925;3;1199;2524;2816;2488;69;ES;1
4927;1;116;2961;2501;2632;66;ES;3
4927;1;354;2486;2501;2893;66;ES;2
4927;2;550;2604;2539;2819;80;ES;4
4927;2;732;2798;2472;2612;80;PP;3
4927;2;743;2841;2893;2831;66;ES;3
4927;2;856;2815;;;80;SH;4
4927;2;865;2612;2539;2902;80;SH;4
4927;3;863;2841;2764;2632;66;PP;1
4927;OT1;31;2539;2798;2612;80;ES;1
4929;1;68;2911;2830;2739;67;ES;2
4929;1;296;2946;2834;;83;ES;4
4929;1;782;2769;2606;;67;ES;3
4929;1;1114;2889;;;67;ES;4
4929;2;925;2834;;;83;ES;4
4929;2;1084;2560;;;67;ES;4
4929;3;96;2889;2939;2517;67;ES;3
4929;3;109;2793;2800;2907;83;ES;3
4929;3;684;2665;2776;2482;83;ES;3
4929;3;888;2974;;;83;ES;4
4929;3;989;2607;2665;2729;83;ES;2
4931;2;272;2734;2846;;71;ES;2
4931;2;293;2538;2930;2721;81;ES;1
4931;2;478;2474;2719;2797;81;ES;1
4931;2;925;2783;2721;2609;81;ES;4
4931;3;1061;2797;2719;2538;81;ES;3
4933;1;49;3211;3202;3200;84;ES;1
4933;1;328;3318;3319;3198;84;ES;2
4933;2;203;2840;2905;2515;73;ES;1
4933;2;615;3456;;;84;ES;2
4933;2;1163;3328;3198;3211;84;ES;4
4935;1;1042;2879;2709;2784;65;PP;3
4935;2;33;2804;2751;2647;78;ES;1
4935;2;385;2696;2518;2631;65;ES;4
4935;2;472;2722;2642;2751;78;ES;2
4935;3;212;2784;2631;2709;65;ES;4
4935;3;823;2842;2642;2751;78;ES;2
4935;3;943;2647;2722;2642;78;ES;2
4937;1;981;2886;2629;2742;79;PP;4
4937;2;327;2747;2687;2636;79;ES;3
4937;2;692;4774;2700;2473;77;ES;2
4937;2;720;2629;2742;2886;79;ES;4
4937;2;830;2629;2742;2738;79;PP;3
4937;3;194;2848;2489;2730;77;ES;3
4937;3;808;2489;2625;2705;77;ES;3
4937;3;1108;2877;;;77;ES;2
4937;OT1;159;2473;2877;2495;77;ES;1
4939;2;228;2977;2611;2484;76;SH;4
4939;2;317;3186;3188;3461;85;ES;2
4939;2;523;2728;2575;2792;76;ES;1
4939;2;1055;2728;2957;2785;76;ES;3
4941;1;146;2582;2550;2556;68;ES;1
4941;1;602;2525;2566;2837;70;ES;3
4941;1;859;2837;2838;2876;70;ES;4
4941;1;1198;2837;;;70;ES;4
4941;2;136;2550;2725;2493;68;ES;3
4941;2;405;2548;2550;2491;68;PP;1
4941;2;533;2556;2550;2896;68;ES;2
4941;2;666;2663;2525;2750;70;ES;4
4941;2;1179;2780;2525;2644;70;ES;4
4941;3;860;2817;2912;2644;70;ES;3
4941;3;1196;2780;2576;2828;70;ES, ENG;3
4943;2;15;2963;2479;2858;75;SH;4
4943;2;272;2697;2678;;64;ES;4
4943;2;637;2888;2732;;64;ES;2
4943;2;868;2605;2903;2701;75;ES;3
4943;3;279;2782;2740;2697;64;ES;3
4943;3;489;2533;2530;2610;64;ES;3
4943;3;806;2557;;;64;SH;2
4943;3;1124;2854;2732;2637;64;ES;2
4945;1;34;2560;2693;2958;67;ES;2
4945;1;172;2958;2739;2830;67;ES;1
4945;1;549;2726;2681;2483;74;ES;2
4945;1;1166;2690;2468;2494;74;ES;2
4945;2;920;2682;2680;2717;67;ES;4
4945;3;735;2606;;;67;ES;3
4945;3;858;2492;2681;2938;74;ES;3
4945;3;1028;2772;2955;2468;74;ES;2
4945;3;1057;2830;2544;2839;67;ES;3
4947;1;101;2572;2676;2744;72;ES;3
4947;2;24;2698;2753;2908;82;ES;1
4947;2;81;2956;2744;2676;72;ES;3
4947;2;237;2774;2699;2801;72;ES;3
4947;2;288;2545;2787;2702;72;ES;3
4947;2;845;2731;2796;2640;82;ES;3
4949;1;748;2879;2770;2673;65;PP;3
4949;2;18;2696;2966;2673;65;PP;2
4949;2;57;2709;2529;2506;65;ES;3
4949;2;131;2631;2879;2770;65;ES;2
4949;2;395;2709;2784;2506;65;ES;2
4949;2;1069;3362;2973;3380;84;ES;4
4949;3;365;3319;3198;3253;84;ES;3
4949;3;777;2784;2518;;65;ES;3
4949;3;1150;2716;2709;2966;65;ES;3
4951;1;368;2605;2479;2701;75;ES;3
4951;2;350;3251;3061;3255;85;ES;3
4951;2;908;2932;2768;2479;75;PP;4
4951;2;1146;3251;3199;3051;85;ES;3
4951;3;313;3203;3061;3255;85;ES;2
4951;3;621;3203;3061;3199;85;SH;2
4953;1;121;2929;2490;2919;79;ES;3
4953;1;164;2491;2826;2550;68;ES;3
4953;1;851;2499;2763;2929;79;ES;3
4953;2;44;2629;2537;2490;79;PP;3
4953;2;1037;2843;2658;2695;68;ES;3
4953;2;1147;2562;2493;;68;ES;3
4953;3;743;2491;2657;2550;68;ES;3
4955;1;409;2808;2721;2930;81;ES;4
4955;1;728;2627;2821;2827;78;ES;3
4955;OT1;77;2797;2783;2808;81;ES;1
4957;1;118;2678;2504;2637;64;ES;2
4957;1;463;2904;;;80;PP;3
4957;1;789;2504;2610;2854;64;ES;3
4957;2;903;2782;2504;2521;64;ES;3
4957;2;1177;2553;2798;2853;80;ES;4
4957;3;440;2551;2928;2557;64;ES;4
4957;3;995;2469;2619;2612;80;ES;2
4957;3;1175;2782;2504;2610;64;ES, ENG;3
4959;1;188;2780;2876;2664;70;ES;2
4959;1;813;2663;2525;2466;70;ES;3
4959;2;845;2576;2885;2828;70;ES;2
4959;3;51;2498;;;70;ES;2
4959;3;124;2471;2885;;70;ES;2
4959;3;238;2817;2780;2828;70;ES;2
4961;1;364;2473;2614;2877;77;ES;2
4961;1;951;2686;2620;2877;77;ES;2
4961;1;991;2927;2910;2632;66;ES;3
4961;2;29;4774;2700;2478;77;ES;3
4961;2;172;2625;2614;2495;77;PP;1
4961;2;711;2706;;;77;ES;3
4961;2;820;2764;2824;2910;66;ES;3
4961;3;289;2961;2632;2841;66;ES;2
4963;1;785;2540;2578;2712;71;ES;3
4963;2;234;2654;2496;2587;71;ES;3
4963;2;586;2875;2654;2704;71;ES;4
4963;3;184;2786;2515;2799;73;PP;3
4963;3;618;2799;;;73;ES;2
4963;3;967;2832;2707;2645;73;ES;4
4963;OT1;150;2587;2924;2654;71;PP;4
4965;1;128;2611;2957;2597;76;ES;3
4965;2;561;2617;2665;2527;83;ES;3
4965;2;945;2776;2677;2907;83;ES;3
4965;3;189;2677;2665;2849;83;ES;2
4965;3;629;2849;2677;2800;83;ES;2
4965;3;877;2669;2653;2661;76;ES;3
4965;3;1150;2800;2849;2793;83;ES, ENG;3
4967;1;662;2793;2646;2617;83;PP;3
4967;2;195;2617;2607;2946;83;ES;3
4967;2;975;2579;2816;2595;69;ES;1
4967;2;1196;2665;2945;;83;ES;3
4967;3;1139;2665;2834;2872;83;ES;3
4969;1;742;2582;2491;2887;68;PP;2
4969;1;1041;2548;;;68;PP;4
4969;2;269;2548;2725;;68;ES;1
4969;2;292;2633;2661;2513;76;ES;1
4969;3;61;2596;2633;2513;76;ES;2
4969;3;373;2491;2658;2493;68;ES;3
4969;3;1194;2548;2550;2556;68;ES, ENG;1
4971;1;1200;2604;;;80;SH;3
4971;2;192;2619;2618;;80;PP;4
4971;2;332;2469;2798;2618;80;ES;2
4971;2;401;2853;2819;2472;80;ES;4
4971;2;852;2472;2634;2853;80;ES;2
4971;2;935;2571;2690;2568;74;ES;1
4971;2;1198;2853;;;80;ES;4
4971;3;662;2472;2853;2634;80;ES;2
4973;1;213;3461;3064;3012;85;ES;3
4973;1;348;2791;;;82;PP;2
4973;2;177;3251;3203;3061;85;ES;3
4973;2;485;2796;;;82;ES;3
4973;2;670;2978;3051;3188;85;ES;3
4973;3;77;3061;3203;3201;85;ES;3
4973;3;271;3012;3064;3051;85;ES;3
4973;3;365;3461;3201;3203;85;ES;4
4973;3;485;3203;3012;3061;85;PP;3
4975;2;98;2477;2827;2704;78;ES;2
4975;2;711;2489;2625;2730;77;ES;2
4975;3;119;2473;2705;2620;77;ES;3
4975;3;589;2630;2842;2722;78;ES;1
4975;3;646;2700;2478;2877;77;ES;3
4975;3;712;2620;4774;2877;77;ES;3
4975;3;1002;2477;2827;2704;78;ES;2
4977;1;253;2886;2629;2636;79;PP;2
4977;2;962;2747;2499;2765;79;PP;3
4977;3;27;2797;2759;2715;81;ES;3
4977;3;396;2636;2886;2537;79;PP;3
4977;3;455;2767;2609;2638;81;PP;1
4977;3;843;2659;2679;2738;79;ES;1
4977;3;1058;2886;2465;;79;PP;2
4979;1;116;2774;;;72;PP;3
4979;1;223;2806;2774;2626;72;ES;1
4979;1;790;2697;2928;2678;64;ES;4
4979;2;485;2551;2782;2557;64;ES;3
4979;2;703;2702;2574;2545;72;ES;3
4979;2;755;2774;2648;2801;72;ES;4
4979;2;828;2787;2626;2649;72;ES;2
4979;2;1058;2702;2574;2801;72;ES;2
4979;3;1174;2928;2530;2521;64;ES;4
4981;1;606;2764;;;66;ES;4
4981;2;279;2910;2552;2824;66;PP;3
4981;2;583;2824;;;66;ES;4
4983;1;383;2889;2739;2789;67;ES;3
4983;1;549;3200;3380;3004;84;PP;2
4983;2;437;3389;3211;3004;84;ES;1
4983;2;557;3319;3211;3194;84;ES;3
4983;2;574;2693;2606;2512;67;ES;1
4983;2;771;3444;3204;3380;84;ES;4
4983;2;1159;3253;2996;3004;84;ES;2
4983;3;143;2822;2717;2560;67;ES;3
4983;3;447;3318;3194;3211;84;ES;3
4983;3;823;3253;3200;3456;84;ES;1
4985;1;320;2966;2696;2811;65;PP;1
4985;1;668;2799;2832;2707;73;ES;2
4985;2;204;2917;2573;2645;73;ES;4
4985;2;464;2879;2770;2811;65;ES;3
4985;3;677;2879;2673;2784;65;ES;3
4985;3;695;2784;2518;2931;65;ES;2
4987;1;297;2876;2576;2817;70;ES;3
4987;1;593;2587;2654;2674;71;ES;3
4987;1;681;2615;2737;2496;71;ES;1
4987;2;51;2737;2587;2924;71;PP;4
4987;2;534;2621;2663;2467;70;ES;1
4987;3;282;2664;;;70;SH;4
4987;3;1186;2628;2749;2540;71;ES;3
4989;1;1176;2515;2786;2755;73;PP;1
4989;2;54;2653;2611;2728;76;ES;3
4989;2;111;2755;2515;2840;73;PP;3
4989;2;411;2786;2689;2645;73;ES;2
4989;2;1013;2756;2755;;73;PP;2
4989;3;894;2564;2597;2792;76;ES;3
4991;1;866;2933;2761;2854;64;PP;1
4991;1;1186;2610;2740;2504;64;PP;1
4991;2;702;2533;2854;2697;64;ES;2
4991;3;16;2888;2557;2530;64;ES;4
4991;3;630;2740;2504;2521;64;SH;2
4993;1;691;2643;2903;2757;75;ES;2
4993;2;121;2643;2768;2858;75;ES;4
4993;2;833;2480;;;72;ES;3
4993;3;57;2528;2862;2701;75;ES;3
4993;3;243;2757;2963;2508;75;SH;3
4993;3;539;2762;2649;2702;72;ES;3
