PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
3254;2024;85;3;15;0;2;4;-1;0;0;0;0;55;0;12;47;25;8;1;1;4;6313;178;40;0;0
3255;2024;85;3;5;0;2;2;-3;0;0;0;0;57;0;2;0;0;10;3;1;1;4424;5;347;0;0
3256;2024;94;2;19;4;3;4;3;0;0;0;0;61;1;25;16;5;10;3;4;15;14696;60;1625;0;0
3257;2024;104;2;21;3;19;23;11;1;4;0;0;68;0;42;0;0;19;5;8;32;20849;1681;2308;1;0
3258;2024;92;2;20;7;6;12;5;0;0;1;3;64;1;42;20;9;24;14;12;18;15198;1179;1506;0;0
3259;2024;101;2;21;2;10;16;-6;0;2;0;0;60;0;34;205;106;14;6;5;5;12184;2316;103;0;0
3260;2024;104;2;16;2;6;4;6;0;1;0;0;58;1;14;0;0;17;8;4;9;10572;531;1026;0;0
3261;2024;104;2;21;13;11;18;9;2;5;0;0;71;3;40;237;125;27;16;10;15;16095;4881;879;1;0
3262;2024;105;2;21;6;24;6;1;3;7;0;0;73;1;54;0;0;17;1;14;36;22156;5356;1188;0;0
3263;2024;91;2;19;5;9;8;4;0;1;0;1;63;1;52;205;107;18;4;9;9;15113;1951;329;0;0
3264;2024;87;2;22;3;7;9;-13;0;1;0;0;58;1;33;16;5;24;8;6;12;14991;1938;187;1;0
3265;2024;95;2;18;2;10;2;-5;1;5;0;0;65;0;40;21;6;20;12;4;9;15704;3951;1170;0;0
3267;2024;101;2;20;2;8;6;-1;1;0;0;0;63;0;42;88;43;23;12;7;16;18717;220;3069;0;0
3268;2024;100;2;21;8;11;10;8;2;4;0;0;71;0;47;20;7;39;6;12;6;16703;4583;925;0;0
3269;2024;99;2;17;3;12;29;-3;1;7;0;0;66;1;48;1;0;28;5;9;15;17910;3717;1144;1;0
3271;2024;89;2;19;8;6;6;7;1;3;0;0;70;0;51;1;0;49;10;8;5;15585;5244;147;0;0
3274;2024;94;2;20;4;7;4;6;1;1;0;0;59;1;31;110;49;11;4;3;7;13451;1047;375;0;0
3275;2024;91;2;19;2;8;8;2;1;4;0;0;71;0;62;0;0;24;11;15;34;18012;4833;1484;0;0
3276;2024;93;2;18;6;10;2;19;0;0;0;0;65;3;55;0;0;22;6;9;20;19140;600;1466;0;0
3277;2024;99;2;19;2;7;16;-6;0;0;0;0;60;1;28;204;97;33;6;8;8;15534;14;1266;0;0
3278;2024;98;2;20;4;10;8;-7;1;3;0;0;65;1;36;271;124;25;5;13;9;17716;2772;131;0;0
3279;2024;101;2;21;9;11;6;2;4;3;0;0;69;2;69;9;4;27;3;4;6;16566;3977;95;0;0
3280;2024;97;2;19;8;16;8;5;5;5;0;0;70;1;51;0;0;21;6;7;25;19410;4572;1560;0;0
3281;2024;92;2;17;1;9;13;1;0;0;0;1;65;0;20;0;0;21;7;8;26;17593;1164;2965;1;0
3282;2024;105;2;21;5;11;8;5;0;2;0;1;70;1;47;269;154;33;4;9;10;16590;2640;682;0;0
3283;2024;94;2;18;1;1;4;2;0;0;0;0;58;0;20;0;0;15;4;6;18;15719;171;1427;0;0
3284;2024;105;2;21;10;11;8;-2;3;4;0;0;70;0;80;46;18;33;9;9;12;19880;5922;882;0;0
3285;2024;90;2;20;6;4;12;-7;4;1;0;0;65;0;48;270;141;14;5;9;13;15462;3427;355;0;0
3286;2024;98;2;17;3;5;4;-9;1;3;0;0;62;0;28;11;4;18;4;6;9;13732;2817;192;0;0
3287;2024;105;2;15;1;5;24;-8;1;1;0;0;71;0;43;0;0;27;1;7;34;14864;3382;789;0;0
3288;2024;96;2;17;3;2;6;-2;0;0;0;0;68;1;27;0;0;10;0;7;25;16682;630;1640;0;0
3289;2024;88;2;11;3;1;4;-2;0;1;0;0;53;1;19;0;0;12;3;3;19;10613;456;1042;0;0
3290;2024;92;2;10;2;3;2;1;1;2;0;0;57;0;8;56;31;10;4;2;1;4880;1157;142;0;0
3291;2024;97;2;19;6;15;8;-3;5;3;0;0;69;0;58;15;6;34;13;10;6;17167;4369;711;0;0
3292;2024;94;2;18;4;7;8;3;3;3;0;0;64;1;49;0;0;18;7;3;27;15924;4530;725;0;0
3293;2024;88;2;21;8;10;16;-3;2;3;0;0;62;2;40;4;1;25;6;5;10;17366;2511;167;0;0
3294;2024;93;2;19;2;1;4;-9;0;1;0;0;56;0;21;161;79;9;3;2;4;10382;670;388;0;0
3295;2024;93;2;19;3;5;2;4;0;0;0;0;57;2;26;0;0;9;5;2;7;8737;165;0;0;0
3296;2024;101;2;15;5;6;8;5;2;1;0;0;66;0;48;0;0;14;6;3;16;13372;3218;1200;0;0
3297;2024;92;2;8;0;1;0;-4;0;0;0;0;51;0;4;11;4;4;2;0;1;3383;764;85;0;0
3298;2024;103;2;20;4;8;4;-4;0;2;0;0;64;0;34;0;0;16;7;12;23;19582;854;1487;0;0
3301;2024;88;2;10;0;6;2;0;0;0;0;0;57;0;13;5;1;9;5;2;0;6366;0;943;0;0
3302;2024;92;2;16;3;5;8;-6;0;3;0;0;58;0;14;0;0;12;3;2;1;7458;3607;0;0;0
3304;2024;101;2;6;1;2;9;1;0;0;0;0;59;0;13;0;0;2;0;2;5;5138;809;381;0;0
3305;2024;100;2;17;1;10;8;2;1;3;0;1;70;0;56;0;0;12;2;11;26;16847;4147;2231;0;0
3306;2024;101;2;6;0;4;6;-3;0;0;0;0;57;0;8;0;0;1;0;0;5;5513;674;290;0;0
3306;2024;91;2;4;0;0;2;-2;0;0;0;0;64;0;6;0;0;1;3;3;3;4336;353;162;0;0
3307;2024;105;2;6;1;3;0;1;0;1;0;0;65;0;13;0;0;3;4;1;5;6309;223;234;0;0
3308;2024;102;2;19;3;4;0;-1;0;0;0;0;54;0;13;0;0;6;6;1;2;8265;0;0;0;0
3309;2024;89;2;16;3;5;27;-6;3;1;0;0;61;1;46;0;0;15;8;7;17;14496;2284;1054;0;0
3310;2024;87;2;22;5;8;8;-6;1;0;0;0;64;0;41;0;0;28;4;9;25;22458;1768;2043;0;0
3311;2024;99;2;19;12;10;6;-5;1;5;0;0;68;1;51;4;0;19;7;3;8;16813;1639;493;0;0
3313;2024;90;2;8;0;2;14;-1;0;1;0;0;53;0;5;13;6;2;3;0;0;3693;93;47;0;0
3315;2024;105;2;21;9;8;18;-6;6;4;0;0;65;0;57;0;0;37;6;5;9;19178;5639;0;0;0
3317;2024;100;2;21;9;6;13;-3;4;2;1;0;62;2;42;105;44;21;5;14;4;14116;3629;1209;1;0
3318;2024;84;3;20;2;7;36;5;0;1;0;0;65;2;33;251;136;23;6;7;11;16810;1089;2336;0;0
3319;2024;84;3;20;10;7;28;3;0;0;0;0;63;2;36;43;17;29;1;8;12;17611;890;2411;0;0
3320;2024;85;3;6;1;2;6;-3;0;1;1;0;53;0;9;0;0;4;1;0;7;5357;317;701;0;0
3321;2024;85;3;3;2;0;2;1;0;0;0;0;63;0;9;0;0;3;0;0;0;2058;801;0;0;0
3322;2024;91;2;19;1;3;15;9;0;0;0;1;78;0;30;0;0;37;2;15;49;21272;86;2814;1;0
3324;2024;92;2;19;0;3;8;-9;0;0;0;2;56;0;24;2;1;10;3;10;31;16809;0;1807;0;0
3325;2024;88;2;22;8;14;6;-5;4;4;0;0;71;0;57;46;17;41;10;11;17;20249;4106;3490;0;0
3326;2024;102;2;21;9;9;6;1;1;5;0;0;65;1;39;241;134;15;3;7;12;15128;3538;1320;0;0
3327;2024;97;2;18;2;10;15;-7;1;6;0;0;65;1;26;0;0;27;6;8;17;15995;3625;1240;1;0
3328;2024;84;3;8;1;0;0;-3;0;0;0;0;55;0;7;0;0;6;2;3;15;7252;110;864;0;0
3329;2024;85;3;12;1;2;0;-1;0;0;0;0;56;1;11;21;11;6;1;1;2;6639;0;121;0;0
3330;2024;84;3;9;0;2;0;2;0;0;0;0;61;0;9;0;0;13;3;5;7;8228;29;552;0;0
3331;2024;99;2;7;0;1;2;-10;0;0;0;0;56;0;3;0;0;5;1;1;12;7059;66;588;0;0
3332;2024;88;2;19;2;6;8;5;0;0;0;0;55;0;10;45;23;6;4;0;5;8768;888;60;0;0
3333;2024;99;2;19;6;7;13;-6;4;5;0;0;62;2;34;212;98;19;5;1;4;8538;4137;91;1;0
3334;2024;92;2;20;5;7;8;7;0;0;1;0;60;2;24;195;94;18;6;5;3;13507;251;675;0;0
3335;2024;97;2;19;6;25;14;1;2;12;0;1;67;1;48;323;167;9;10;3;17;16370;4305;1380;0;0
3336;2024;90;2;20;2;12;8;-7;2;5;0;0;69;0;54;0;0;18;10;15;25;21862;4714;1179;0;0
3337;2024;86;2;19;1;3;2;-9;0;0;0;0;55;0;7;163;80;13;4;5;10;8952;239;654;0;0
3339;2024;88;2;22;5;8;8;-3;1;5;0;0;62;0;30;177;92;9;7;7;12;11224;2153;96;0;0
3340;2024;91;2;19;2;4;10;1;0;1;0;0;58;0;16;62;34;14;5;4;3;8843;1481;121;0;0
3341;2024;99;2;19;7;7;21;5;3;1;0;0;61;0;37;4;3;59;20;5;7;17347;3614;0;3;1
3342;2024;103;2;23;6;3;22;-1;0;0;0;0;59;1;41;192;107;19;9;3;19;16860;165;1792;0;0
3343;2024;96;2;19;2;6;21;7;0;0;0;0;61;0;31;19;10;23;3;6;6;16158;481;51;1;0
3344;2024;101;2;16;4;6;2;4;0;0;0;0;61;1;44;0;0;22;0;7;13;15427;1716;1131;0;0
3345;2024;92;2;15;3;7;4;16;0;0;0;1;65;0;24;0;0;11;2;4;24;15141;329;1613;0;0
3346;2024;86;2;20;4;13;6;-7;3;6;0;1;68;1;59;0;0;24;5;13;48;18560;4386;1340;0;0
3347;2024;86;2;9;1;1;4;-4;0;0;0;0;52;0;5;17;8;4;5;2;9;4820;0;145;0;0
3349;2024;85;3;13;1;4;26;-2;0;0;0;0;58;0;9;14;6;14;1;4;2;7964;149;441;2;0
3350;2024;87;2;22;5;6;11;-14;1;0;0;0;61;1;35;250;124;18;9;8;22;15595;3741;1144;0;0
3351;2024;105;2;4;0;1;4;2;0;0;0;1;57;0;9;0;0;3;3;0;3;3768;251;111;0;0
3352;2024;92;2;14;1;3;0;-2;0;0;0;0;57;0;11;69;35;3;6;5;9;7292;32;2863;0;0
3353;2024;104;2;21;3;9;38;18;0;0;0;0;64;1;49;0;0;17;5;4;31;22352;1539;2039;4;2
3354;2024;90;2;16;5;6;4;-2;0;0;0;0;69;0;42;71;36;12;12;7;20;15619;569;2274;0;0
3355;2024;97;2;19;5;7;20;0;2;2;0;1;61;1;33;200;110;19;8;3;8;12564;2612;1111;0;0
3356;2024;105;2;21;12;7;16;-6;3;2;1;0;67;1;50;298;146;57;8;8;7;15016;4604;667;0;0
3357;2024;95;2;17;2;2;4;-13;0;0;0;0;58;0;23;6;4;18;11;5;10;14882;1521;1211;0;0
3358;2024;90;2;20;0;7;12;1;0;0;0;0;59;0;27;0;0;22;2;5;34;18668;271;3411;0;0
3359;2024;99;2;12;1;2;14;-5;1;0;0;0;59;0;21;0;0;17;2;6;13;11898;1194;639;0;0
3361;2024;94;2;6;1;1;4;5;0;0;0;0;55;0;7;0;0;4;2;4;7;6417;343;610;0;0
3362;2024;84;3;20;4;3;6;-9;2;0;0;0;57;0;29;55;26;18;13;4;5;14014;2221;145;0;0
3363;2024;100;2;21;2;0;2;-8;1;0;0;0;53;0;9;39;20;4;5;0;11;9301;343;401;0;0
3364;2024;100;2;21;11;11;17;5;3;3;0;0;67;0;46;260;134;31;16;5;8;16053;5160;1212;1;0
3365;2024;86;2;16;2;3;8;4;0;0;0;0;57;0;21;0;0;27;8;7;31;18446;274;2333;0;0
3366;2024;99;2;19;1;4;18;-10;0;0;1;1;48;0;15;16;4;11;7;4;10;12966;0;1282;0;0
3367;2024;91;2;5;0;1;0;0;0;0;0;0;51;0;1;0;0;2;2;0;2;2070;0;0;0;0
3368;2024;86;2;17;3;3;4;-8;0;0;0;1;51;1;20;0;0;19;8;4;11;16127;38;1240;0;0
3369;2024;103;2;8;1;3;4;-5;0;2;0;0;66;0;26;0;0;10;2;5;13;7912;697;572;0;0
3370;2024;87;2;22;4;12;28;9;0;0;0;0;67;0;28;358;193;25;7;10;28;19914;221;4032;0;0
3371;2024;104;2;21;4;4;28;7;0;0;0;0;57;0;22;60;30;15;7;2;7;12311;722;295;1;1
3372;2024;98;2;21;6;11;20;0;2;3;0;0;63;0;38;22;7;29;9;9;9;19856;3256;987;0;0
3373;2024;103;2;22;6;10;14;7;0;1;0;0;65;0;58;0;0;32;4;6;16;20475;2166;1448;0;0
3374;2024;89;2;10;0;2;4;-3;0;0;0;0;63;0;12;0;0;10;2;4;22;8994;51;894;0;0
3375;2024;97;2;19;1;8;9;-4;0;2;0;0;65;0;35;0;0;36;1;7;22;18720;986;2220;1;1
3376;2024;95;2;9;0;2;2;-2;0;0;0;0;52;0;1;5;3;6;2;0;1;3771;50;32;0;0
3377;2024;100;2;18;5;10;4;3;1;1;0;0;63;0;25;18;10;18;4;1;11;14860;2061;0;0;0
3378;2024;97;2;10;1;1;4;-5;1;0;0;0;56;0;13;2;1;9;2;1;4;7158;1047;0;0;0
3380;2024;84;3;19;1;5;14;-10;0;0;0;0;65;0;21;0;0;22;3;6;33;19523;216;1315;0;0
3381;2024;95;2;20;4;3;2;-15;0;1;0;0;58;0;30;142;72;6;4;0;7;10710;749;337;0;0
3383;2024;91;2;10;1;1;9;-1;0;0;0;0;53;0;5;10;5;15;3;0;1;5709;31;206;1;1
3384;2024;103;2;23;5;9;18;1;1;1;0;0;66;2;38;105;52;22;6;8;11;19768;1906;1520;0;0
3385;2024;103;2;3;0;0;0;-3;0;0;0;0;61;0;1;4;2;4;0;1;2;1640;0;0;0;0
3386;2024;94;2;20;6;12;12;5;2;6;0;0;71;1;50;290;139;28;5;7;12;16477;4739;792;0;0
3387;2024;95;2;20;6;9;12;-3;2;0;0;1;64;0;52;11;5;42;6;8;32;19906;2641;1399;0;0
3388;2024;100;2;21;3;5;25;-6;0;0;0;0;59;0;31;199;96;58;7;3;6;15546;395;4125;1;1
3389;2024;84;3;6;0;1;0;2;0;0;0;0;61;0;9;0;0;8;1;2;7;5061;94;991;0;0
3390;2024;103;2;4;0;1;0;-2;0;0;0;0;59;0;6;0;0;6;0;1;4;3585;0;313;0;0
3391;2024;89;2;19;3;6;6;2;0;0;0;0;63;1;32;12;3;37;13;8;12;18888;1423;3217;0;0
3393;2024;98;2;20;9;7;28;0;1;1;0;0;65;0;37;273;125;18;7;1;10;17339;3633;329;0;0
3395;2024;86;2;20;10;13;8;-1;3;6;0;0;76;1;66;403;237;31;9;15;31;18974;4585;1366;0;0
3396;2024;90;2;20;7;6;10;-3;0;0;0;0;65;0;39;238;113;17;6;9;8;16912;32;2345;0;0
3397;2024;98;2;21;5;11;9;1;2;4;0;0;70;0;62;0;0;19;6;14;50;22021;3867;3875;1;0
3398;2024;90;2;19;6;13;8;-3;3;5;0;0;70;2;59;9;2;27;10;14;13;18358;4532;1352;0;0
3399;2024;97;2;19;2;8;0;-4;0;0;0;3;60;0;41;0;0;28;5;9;53;18922;400;3804;0;0
3400;2024;101;2;21;16;17;6;8;3;5;0;0;72;6;82;16;9;42;7;10;15;18595;3236;754;0;0
3401;2024;91;2;19;2;6;17;-2;1;0;0;0;61;1;40;60;27;49;8;6;16;19144;1009;1904;0;0
3402;2024;103;2;23;13;14;6;3;4;1;1;1;69;1;65;31;16;49;19;16;10;22060;4010;1479;0;0
3403;2024;89;2;19;10;9;14;5;2;5;0;0;68;1;54;321;171;21;6;4;6;15341;4787;904;0;0
3404;2024;104;2;21;11;8;4;14;2;0;1;0;69;1;61;42;15;18;14;10;28;17750;1233;4501;0;0
3405;2024;101;2;21;4;12;20;-9;1;3;0;0;71;1;77;0;0;36;6;9;24;21750;5794;1487;0;0
3406;2024;101;2;21;6;6;10;5;0;1;0;0;66;0;53;297;136;28;11;10;12;19586;286;2094;0;0
3407;2024;86;2;20;3;6;6;6;0;0;0;0;63;0;34;2;1;32;7;2;7;15502;1896;230;0;0
3408;2024;93;2;18;3;8;8;-6;0;0;0;0;57;0;33;23;11;29;9;2;10;16300;113;1385;0;0
3409;2024;102;2;21;5;7;20;-6;1;0;0;0;57;0;21;12;4;14;10;1;11;11790;984;262;0;0
3411;2024;93;2;16;2;12;4;1;1;2;0;0;68;0;29;0;0;18;3;6;37;16372;1688;963;0;0
3412;2024;87;2;21;1;6;16;9;0;0;0;0;65;0;34;2;0;15;2;8;43;22426;146;3451;0;0
3413;2024;95;2;18;2;9;8;-14;1;7;0;0;67;0;42;0;0;23;10;7;36;18652;4731;1133;0;0
3414;2024;95;2;19;2;5;2;-3;0;0;0;0;57;0;25;189;92;11;8;7;3;14120;1797;118;0;0
3415;2024;91;2;19;0;8;10;-8;0;0;0;0;62;0;42;0;0;18;2;11;24;18221;809;1184;0;0
3416;2024;99;2;13;1;4;2;0;0;0;0;0;64;1;20;0;0;16;2;5;20;12835;2500;963;0;0
3418;2024;94;2;19;4;14;22;8;0;5;0;0;68;1;31;198;101;13;5;9;8;15225;3354;408;0;0
3419;2024;103;2;19;2;9;2;-2;0;3;0;1;69;0;45;0;0;21;3;9;25;19285;3857;1620;0;0
3420;2024;98;2;21;2;5;36;-3;0;0;0;0;57;0;26;0;0;35;7;9;50;21091;16;1541;0;0
3421;2024;98;2;21;2;4;20;-2;0;0;0;0;56;0;27;48;25;19;7;3;7;10483;83;1359;0;0
3422;2024;90;2;20;1;1;8;-10;0;0;0;0;56;0;25;48;19;17;9;4;18;10741;1211;886;0;0
3423;2024;88;2;12;4;5;17;6;2;1;0;1;61;0;17;0;0;16;1;4;21;11792;2711;1002;0;0
3424;2024;105;2;21;1;7;2;0;0;0;0;1;61;0;31;0;0;28;10;3;20;19123;1559;1223;0;0
3425;2024;92;2;16;3;12;0;10;0;0;0;1;57;0;23;3;1;17;4;2;3;11217;92;219;0;0
3426;2024;99;2;19;3;2;14;1;0;0;0;0;57;0;18;66;33;11;1;5;3;9354;337;313;0;0
3428;2024;88;2;13;0;3;6;-1;0;2;0;0;61;0;21;0;0;12;0;1;28;12750;1386;1021;0;0
3430;2024;105;2;4;0;0;2;-3;0;0;0;0;57;0;4;0;0;6;1;1;7;3871;142;297;0;0
3431;2024;96;2;10;1;2;2;4;0;0;0;0;65;0;12;0;0;13;2;1;16;9356;43;838;0;0
3432;2024;102;2;9;2;4;10;-3;0;0;0;0;59;0;13;0;0;11;2;0;10;8227;478;510;0;0
3433;2024;99;2;19;3;5;2;-3;2;0;0;1;52;0;24;24;11;27;3;1;10;17397;1689;1754;0;0
3434;2024;95;2;8;0;1;6;-6;0;0;0;0;51;0;7;7;3;2;3;1;0;3726;0;50;0;0
3436;2024;103;2;19;0;1;0;-8;0;0;0;0;51;0;5;5;1;9;4;1;4;9328;0;0;0;0
3437;2024;104;2;20;7;13;13;15;1;3;0;0;59;1;49;62;28;17;24;7;6;16805;1523;105;0;0
3438;2024;87;2;19;1;0;0;-1;0;0;0;0;53;0;12;24;6;7;1;2;4;7611;0;276;0;0
3439;2024;94;2;7;1;1;4;3;0;0;0;0;56;0;13;0;0;11;0;1;6;6616;151;610;0;0
3441;2024;96;2;18;8;9;6;2;4;6;0;0;61;0;29;104;45;7;2;4;2;8168;4845;34;0;0
3442;2024;86;2;20;4;10;8;3;0;0;0;1;63;1;40;0;0;30;5;4;18;20699;883;1181;0;0
3443;2024;89;2;6;2;2;0;-4;2;0;0;0;61;0;9;0;0;4;2;1;4;5153;1255;245;0;0
3444;2024;84;3;20;2;6;6;-12;1;4;0;0;58;0;31;135;65;12;5;7;5;8885;5020;116;0;0
3445;2024;85;3;9;1;1;2;-1;0;0;0;0;55;0;11;2;2;2;1;0;0;4074;107;116;0;0
3446;2024;102;2;19;2;4;21;-4;0;1;0;0;54;0;13;128;60;8;7;4;5;9121;358;406;1;0
3447;2024;101;2;6;0;1;0;-2;0;0;0;1;50;0;5;10;6;5;1;0;0;2142;0;734;0;0
3448;2024;98;2;2;0;0;0;-5;0;0;0;0;54;0;4;0;0;2;2;1;1;1557;0;0;0;0
3449;2024;104;2;8;0;2;0;1;0;0;0;0;56;0;3;23;12;3;0;1;5;3432;315;109;0;0
3450;2024;87;2;13;0;5;6;0;0;0;0;1;58;0;14;0;0;17;2;4;10;10748;41;1387;0;0
3451;2024;95;2;9;0;2;4;-2;0;0;0;0;53;0;3;15;8;5;2;2;4;4081;0;326;0;0
3452;2024;98;2;3;0;0;0;-1;0;0;0;0;49;0;1;0;0;2;0;0;0;1053;0;0;0;0
3453;2024;105;2;5;0;2;7;-2;0;0;0;0;60;0;4;0;0;4;5;2;6;4724;70;405;1;1
3454;2024;102;2;6;0;1;2;-2;0;0;0;0;51;0;2;25;15;2;2;0;1;2456;0;41;0;0
3455;2024;91;2;15;3;7;0;0;1;5;0;0;64;0;34;22;9;12;7;7;2;11474;3980;0;0;0
3456;2024;84;3;20;3;4;14;-7;0;0;0;0;54;1;25;4;2;42;1;2;5;13772;295;193;0;0
3457;2024;101;2;20;1;2;16;-11;0;1;0;0;56;0;19;68;39;6;2;2;2;8643;1392;225;0;0
3458;2024;98;2;11;0;4;4;2;0;1;0;0;56;0;8;37;11;5;0;1;2;7849;1183;12;0;0
3458;2024;99;2;8;0;5;8;0;0;0;0;0;52;0;5;12;5;11;3;1;2;5832;54;696;0;0
3459;2024;92;2;9;1;1;6;-2;0;0;0;0;54;0;6;29;10;3;0;1;1;4117;0;27;0;0
3460;2024;89;2;15;1;3;8;0;0;0;0;0;56;1;29;0;0;10;3;3;30;14936;114;2638;0;0
3461;2024;69;3;18;3;5;4;-2;0;0;0;0;57;0;25;9;5;22;12;8;10;15550;695;822;0;0
3462;2024;79;3;2;0;1;2;0;0;0;0;0;50;0;2;2;1;1;0;0;0;884;0;253;0;0
3462;2024;85;3;12;2;2;6;-2;0;0;0;0;57;0;23;15;6;20;11;6;10;10043;706;859;0;0
3463;2024;90;2;7;1;1;0;-5;0;0;0;0;57;0;7;3;1;7;1;2;0;4014;247;100;0;0
3464;2024;103;2;17;0;6;2;0;0;0;0;0;55;0;11;13;8;5;3;2;4;10158;342;15;0;0
3465;2024;90;2;17;4;7;4;0;0;0;0;0;57;0;16;16;11;11;5;1;9;12345;362;93;0;0
3466;2024;103;2;23;7;13;18;-7;2;3;0;2;66;0;35;298;146;37;8;11;20;21558;2389;1398;0;0
3467;2024;99;2;11;1;1;0;-5;0;0;0;0;50;0;2;1;0;2;1;2;0;4905;39;0;0;0
3468;2024;105;2;21;9;11;4;1;0;3;0;0;68;2;42;45;23;42;17;12;16;18669;3774;702;0;0
3469;2024;96;2;9;0;2;0;-5;0;0;0;0;58;0;8;0;0;5;0;5;12;8474;0;509;0;0
3470;2024;96;2;20;3;7;24;-4;0;0;0;0;49;0;32;12;7;21;8;2;4;16016;257;1099;0;0
3471;2024;94;2;20;5;4;8;2;0;1;0;0;56;1;21;126;56;9;3;2;7;9819;665;612;0;0
3473;2024;100;2;20;6;6;6;-6;1;4;0;0;59;1;31;4;0;24;9;3;6;15416;2024;190;0;0
3474;2024;97;2;15;1;3;8;1;0;0;0;0;54;0;7;19;10;4;2;2;5;6552;4;220;0;0
3475;2024;89;2;19;2;2;4;-8;0;0;0;0;54;1;20;17;7;8;2;6;3;8602;609;109;0;0
3476;2024;95;2;20;3;2;6;-3;0;0;0;0;57;0;12;0;0;17;2;5;33;19227;114;1062;0;0
3477;2024;86;2;11;2;2;0;-4;0;0;0;0;55;0;13;18;7;12;4;2;6;5726;0;291;0;0
3478;2024;98;2;11;2;1;4;5;0;1;0;0;58;1;8;10;4;15;0;3;3;5448;109;124;0;0
3479;2024;88;2;15;3;7;2;3;0;0;1;0;60;0;23;24;9;23;6;4;7;11010;56;1178;0;0
3480;2024;99;2;19;3;2;4;-8;2;0;0;0;55;0;21;24;16;9;3;1;7;11461;1450;37;0;0
3481;2024;105;2;21;0;2;7;-2;0;0;0;0;54;0;13;22;12;13;2;2;7;9659;36;160;1;0
3482;2024;87;2;19;2;5;8;-4;0;4;0;0;63;0;31;3;2;25;2;3;6;14632;4439;103;0;0
3483;2024;92;2;20;3;1;9;-2;0;0;1;0;55;1;23;0;0;22;9;1;28;17399;103;1559;0;0
3484;2024;94;2;9;2;2;0;-4;0;1;0;0;56;1;7;22;7;5;2;0;2;4348;1647;22;0;0
3485;2024;98;2;18;3;5;11;3;0;0;0;0;61;0;24;0;0;16;3;4;22;16139;0;1028;0;0
3486;2024;90;2;15;0;2;4;0;0;0;0;0;60;0;23;0;0;9;2;4;18;13522;511;643;0;0
3487;2024;101;2;18;2;1;2;-12;0;0;0;0;52;0;13;45;26;9;1;2;4;6756;61;1271;0;0
3488;2024;93;2;10;1;1;0;1;0;0;0;0;53;0;6;15;11;9;2;1;3;4101;0;45;0;0
3489;2024;97;2;15;1;2;2;2;0;0;0;0;54;1;7;9;3;6;3;1;4;7002;0;79;0;0
3490;2024;88;2;11;0;1;0;0;0;0;0;0;52;0;1;25;13;2;1;2;4;4564;188;125;0;0
3491;2024;101;2;18;1;4;4;-5;0;0;1;0;56;0;23;12;6;25;8;4;8;9948;33;1543;0;0
3492;2024;103;2;14;1;4;6;-6;0;0;0;0;52;0;13;11;2;5;3;1;5;8438;0;79;0;0
3493;2024;88;2;22;2;10;8;3;0;1;0;0;66;0;25;0;0;18;3;9;36;21778;219;1723;0;0
3494;2024;98;2;10;1;2;14;-3;0;0;0;0;53;0;7;17;9;7;2;1;1;4811;192;8;0;0
3495;2024;100;2;21;0;8;0;-10;0;2;0;0;57;0;14;77;39;16;3;5;11;13210;1799;273;0;0
3496;2024;86;2;9;5;0;0;1;0;0;2;0;56;0;17;7;3;5;1;2;3;4249;84;843;0;0
3497;2024;95;2;11;1;3;6;1;0;0;0;0;60;0;11;10;3;5;2;2;7;8570;630;679;0;0
3498;2024;94;2;6;1;1;2;0;1;0;0;0;57;0;7;0;0;5;1;1;8;5914;149;579;0;0
3500;2024;93;2;9;2;3;0;1;0;0;0;0;63;1;16;0;0;11;0;2;13;8348;178;600;0;0
3501;2024;100;2;4;2;0;2;4;0;0;0;0;55;1;3;0;0;2;3;0;4;3589;0;176;0;0
3502;2024;101;2;8;0;5;2;3;0;0;0;0;54;0;16;0;0;3;0;2;5;7023;49;827;0;0
3503;2024;90;2;7;0;0;4;-3;0;0;0;0;59;0;14;0;0;8;1;1;6;6587;102;587;0;0
3504;2024;102;2;21;1;7;8;0;0;1;0;1;60;0;27;0;0;21;3;3;22;19603;663;1923;0;0
3505;2024;97;2;18;2;1;26;0;0;0;0;0;58;0;17;2;1;14;4;6;21;15730;511;1385;0;0
3506;2024;102;2;5;1;1;4;1;0;0;0;0;57;0;6;1;0;5;3;1;0;3437;371;213;0;0
3507;2024;100;2;9;0;0;0;-4;0;0;0;0;50;0;1;1;0;9;3;0;2;4016;85;51;0;0
3508;2024;86;2;3;0;0;4;-2;0;0;0;0;48;0;3;11;2;0;1;0;0;1110;50;216;0;0
3509;2024;89;2;8;0;0;15;-7;0;0;0;0;49;0;1;0;0;3;3;1;0;3238;0;109;0;0
3510;2024;104;2;7;0;2;2;1;0;0;0;0;55;0;1;16;6;4;0;2;3;3008;88;118;0;0
3511;2024;114;4;21;1;7;4;6;0;3;0;0;58;0;17;15;5;13;3;3;6;15372;2589;0;0;0
3515;2024;114;4;21;6;9;8;2;1;0;0;0;68;1;41;305;162;27;9;9;13;20531;1444;293;0;0
3516;2024;106;4;7;2;3;16;3;0;0;0;0;63;1;26;0;0;8;3;0;5;6650;1099;741;0;0
3516;2024;108;4;8;1;7;4;3;0;3;0;0;68;0;16;0;0;8;4;3;11;7959;1716;478;0;0
